base_stat,effort,stat_name,stat_url,id,name
70,0,hp,https://pokeapi.co/api/v2/stat/1/,10059,lucario-mega
145,1,attack,https://pokeapi.co/api/v2/stat/2/,10059,lucario-mega
88,0,defense,https://pokeapi.co/api/v2/stat/3/,10059,lucario-mega
140,1,special-attack,https://pokeapi.co/api/v2/stat/4/,10059,lucario-mega
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10059,lucario-mega
112,0,speed,https://pokeapi.co/api/v2/stat/6/,10059,lucario-mega
70,0,hp,https://pokeapi.co/api/v2/stat/1/,10310,lucario-mega-z
100,0,attack,https://pokeapi.co/api/v2/stat/2/,10310,lucario-mega-z
70,0,defense,https://pokeapi.co/api/v2/stat/3/,10310,lucario-mega-z
164,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10310,lucario-mega-z
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10310,lucario-mega-z
151,0,speed,https://pokeapi.co/api/v2/stat/6/,10310,lucario-mega-z
108,0,hp,https://pokeapi.co/api/v2/stat/1/,450,hippowdon
112,0,attack,https://pokeapi.co/api/v2/stat/2/,450,hippowdon
118,2,defense,https://pokeapi.co/api/v2/stat/3/,450,hippowdon
68,0,special-attack,https://pokeapi.co/api/v2/stat/4/,450,hippowdon
72,0,special-defense,https://pokeapi.co/api/v2/stat/5/,450,hippowdon
47,0,speed,https://pokeapi.co/api/v2/stat/6/,450,hippowdon
70,0,hp,https://pokeapi.co/api/v2/stat/1/,452,drapion
90,0,attack,https://pokeapi.co/api/v2/stat/2/,452,drapion
110,2,defense,https://pokeapi.co/api/v2/stat/3/,452,drapion
60,0,special-attack,https://pokeapi.co/api/v2/stat/4/,452,drapion
75,0,special-defense,https://pokeapi.co/api/v2/stat/5/,452,drapion
95,0,speed,https://pokeapi.co/api/v2/stat/6/,452,drapion
74,0,hp,https://pokeapi.co/api/v2/stat/1/,455,carnivine
100,2,attack,https://pokeapi.co/api/v2/stat/2/,455,carnivine
72,0,defense,https://pokeapi.co/api/v2/stat/3/,455,carnivine
90,0,special-attack,https://pokeapi.co/api/v2/stat/4/,455,carnivine
72,0,special-defense,https://pokeapi.co/api/v2/stat/5/,455,carnivine
46,0,speed,https://pokeapi.co/api/v2/stat/6/,455,carnivine
49,0,hp,https://pokeapi.co/api/v2/stat/1/,456,finneon
49,0,attack,https://pokeapi.co/api/v2/stat/2/,456,finneon
56,0,defense,https://pokeapi.co/api/v2/stat/3/,456,finneon
49,0,special-attack,https://pokeapi.co/api/v2/stat/4/,456,finneon
61,0,special-defense,https://pokeapi.co/api/v2/stat/5/,456,finneon
66,1,speed,https://pokeapi.co/api/v2/stat/6/,456,finneon
45,0,hp,https://pokeapi.co/api/v2/stat/1/,458,mantyke
20,0,attack,https://pokeapi.co/api/v2/stat/2/,458,mantyke
50,0,defense,https://pokeapi.co/api/v2/stat/3/,458,mantyke
60,0,special-attack,https://pokeapi.co/api/v2/stat/4/,458,mantyke
120,1,special-defense,https://pokeapi.co/api/v2/stat/5/,458,mantyke
50,0,speed,https://pokeapi.co/api/v2/stat/6/,458,mantyke
60,0,hp,https://pokeapi.co/api/v2/stat/1/,459,snover
62,1,attack,https://pokeapi.co/api/v2/stat/2/,459,snover
50,0,defense,https://pokeapi.co/api/v2/stat/3/,459,snover
62,0,special-attack,https://pokeapi.co/api/v2/stat/4/,459,snover
60,0,special-defense,https://pokeapi.co/api/v2/stat/5/,459,snover
40,0,speed,https://pokeapi.co/api/v2/stat/6/,459,snover
50,0,hp,https://pokeapi.co/api/v2/stat/1/,479,rotom
50,0,attack,https://pokeapi.co/api/v2/stat/2/,479,rotom
77,0,defense,https://pokeapi.co/api/v2/stat/3/,479,rotom
95,1,special-attack,https://pokeapi.co/api/v2/stat/4/,479,rotom
77,0,special-defense,https://pokeapi.co/api/v2/stat/5/,479,rotom
91,1,speed,https://pokeapi.co/api/v2/stat/6/,479,rotom
50,0,hp,https://pokeapi.co/api/v2/stat/1/,10008,rotom-heat
65,0,attack,https://pokeapi.co/api/v2/stat/2/,10008,rotom-heat
107,0,defense,https://pokeapi.co/api/v2/stat/3/,10008,rotom-heat
105,1,special-attack,https://pokeapi.co/api/v2/stat/4/,10008,rotom-heat
107,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10008,rotom-heat
86,1,speed,https://pokeapi.co/api/v2/stat/6/,10008,rotom-heat
50,0,hp,https://pokeapi.co/api/v2/stat/1/,10009,rotom-wash
65,0,attack,https://pokeapi.co/api/v2/stat/2/,10009,rotom-wash
107,0,defense,https://pokeapi.co/api/v2/stat/3/,10009,rotom-wash
105,1,special-attack,https://pokeapi.co/api/v2/stat/4/,10009,rotom-wash
107,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10009,rotom-wash
86,1,speed,https://pokeapi.co/api/v2/stat/6/,10009,rotom-wash
50,0,hp,https://pokeapi.co/api/v2/stat/1/,10010,rotom-frost
65,0,attack,https://pokeapi.co/api/v2/stat/2/,10010,rotom-frost
107,0,defense,https://pokeapi.co/api/v2/stat/3/,10010,rotom-frost
105,1,special-attack,https://pokeapi.co/api/v2/stat/4/,10010,rotom-frost
107,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10010,rotom-frost
86,1,speed,https://pokeapi.co/api/v2/stat/6/,10010,rotom-frost
50,0,hp,https://pokeapi.co/api/v2/stat/1/,10011,rotom-fan
65,0,attack,https://pokeapi.co/api/v2/stat/2/,10011,rotom-fan
107,0,defense,https://pokeapi.co/api/v2/stat/3/,10011,rotom-fan
105,1,special-attack,https://pokeapi.co/api/v2/stat/4/,10011,rotom-fan
107,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10011,rotom-fan
86,1,speed,https://pokeapi.co/api/v2/stat/6/,10011,rotom-fan
50,0,hp,https://pokeapi.co/api/v2/stat/1/,10012,rotom-mow
65,0,attack,https://pokeapi.co/api/v2/stat/2/,10012,rotom-mow
107,0,defense,https://pokeapi.co/api/v2/stat/3/,10012,rotom-mow
105,1,special-attack,https://pokeapi.co/api/v2/stat/4/,10012,rotom-mow
107,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10012,rotom-mow
86,1,speed,https://pokeapi.co/api/v2/stat/6/,10012,rotom-mow
75,0,hp,https://pokeapi.co/api/v2/stat/1/,480,uxie
75,0,attack,https://pokeapi.co/api/v2/stat/2/,480,uxie
130,2,defense,https://pokeapi.co/api/v2/stat/3/,480,uxie
75,0,special-attack,https://pokeapi.co/api/v2/stat/4/,480,uxie
130,1,special-defense,https://pokeapi.co/api/v2/stat/5/,480,uxie
95,0,speed,https://pokeapi.co/api/v2/stat/6/,480,uxie
80,0,hp,https://pokeapi.co/api/v2/stat/1/,481,mesprit
105,1,attack,https://pokeapi.co/api/v2/stat/2/,481,mesprit
105,0,defense,https://pokeapi.co/api/v2/stat/3/,481,mesprit
105,1,special-attack,https://pokeapi.co/api/v2/stat/4/,481,mesprit
105,1,special-defense,https://pokeapi.co/api/v2/stat/5/,481,mesprit
80,0,speed,https://pokeapi.co/api/v2/stat/6/,481,mesprit
75,0,hp,https://pokeapi.co/api/v2/stat/1/,482,azelf
125,2,attack,https://pokeapi.co/api/v2/stat/2/,482,azelf
70,0,defense,https://pokeapi.co/api/v2/stat/3/,482,azelf
125,1,special-attack,https://pokeapi.co/api/v2/stat/4/,482,azelf
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,482,azelf
115,0,speed,https://pokeapi.co/api/v2/stat/6/,482,azelf
100,0,hp,https://pokeapi.co/api/v2/stat/1/,483,dialga
120,0,attack,https://pokeapi.co/api/v2/stat/2/,483,dialga
120,0,defense,https://pokeapi.co/api/v2/stat/3/,483,dialga
150,3,special-attack,https://pokeapi.co/api/v2/stat/4/,483,dialga
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,483,dialga
90,0,speed,https://pokeapi.co/api/v2/stat/6/,483,dialga
100,0,hp,https://pokeapi.co/api/v2/stat/1/,10245,dialga-origin
100,0,attack,https://pokeapi.co/api/v2/stat/2/,10245,dialga-origin
120,0,defense,https://pokeapi.co/api/v2/stat/3/,10245,dialga-origin
150,3,special-attack,https://pokeapi.co/api/v2/stat/4/,10245,dialga-origin
120,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10245,dialga-origin
90,0,speed,https://pokeapi.co/api/v2/stat/6/,10245,dialga-origin
90,0,hp,https://pokeapi.co/api/v2/stat/1/,484,palkia
120,0,attack,https://pokeapi.co/api/v2/stat/2/,484,palkia
100,0,defense,https://pokeapi.co/api/v2/stat/3/,484,palkia
150,3,special-attack,https://pokeapi.co/api/v2/stat/4/,484,palkia
120,0,special-defense,https://pokeapi.co/api/v2/stat/5/,484,palkia
100,0,speed,https://pokeapi.co/api/v2/stat/6/,484,palkia
90,0,hp,https://pokeapi.co/api/v2/stat/1/,10246,palkia-origin
100,0,attack,https://pokeapi.co/api/v2/stat/2/,10246,palkia-origin
100,0,defense,https://pokeapi.co/api/v2/stat/3/,10246,palkia-origin
150,3,special-attack,https://pokeapi.co/api/v2/stat/4/,10246,palkia-origin
120,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10246,palkia-origin
120,0,speed,https://pokeapi.co/api/v2/stat/6/,10246,palkia-origin
91,0,hp,https://pokeapi.co/api/v2/stat/1/,485,heatran
90,0,attack,https://pokeapi.co/api/v2/stat/2/,485,heatran
106,0,defense,https://pokeapi.co/api/v2/stat/3/,485,heatran
130,3,special-attack,https://pokeapi.co/api/v2/stat/4/,485,heatran
106,0,special-defense,https://pokeapi.co/api/v2/stat/5/,485,heatran
77,0,speed,https://pokeapi.co/api/v2/stat/6/,485,heatran
91,0,hp,https://pokeapi.co/api/v2/stat/1/,10311,heatran-mega
120,0,attack,https://pokeapi.co/api/v2/stat/2/,10311,heatran-mega
106,0,defense,https://pokeapi.co/api/v2/stat/3/,10311,heatran-mega
175,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10311,heatran-mega
141,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10311,heatran-mega
67,0,speed,https://pokeapi.co/api/v2/stat/6/,10311,heatran-mega
110,0,hp,https://pokeapi.co/api/v2/stat/1/,486,regigigas
160,3,attack,https://pokeapi.co/api/v2/stat/2/,486,regigigas
110,0,defense,https://pokeapi.co/api/v2/stat/3/,486,regigigas
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,486,regigigas
110,0,special-defense,https://pokeapi.co/api/v2/stat/5/,486,regigigas
100,0,speed,https://pokeapi.co/api/v2/stat/6/,486,regigigas
150,3,hp,https://pokeapi.co/api/v2/stat/1/,487,giratina-altered
100,0,attack,https://pokeapi.co/api/v2/stat/2/,487,giratina-altered
120,0,defense,https://pokeapi.co/api/v2/stat/3/,487,giratina-altered
100,0,special-attack,https://pokeapi.co/api/v2/stat/4/,487,giratina-altered
120,0,special-defense,https://pokeapi.co/api/v2/stat/5/,487,giratina-altered
90,0,speed,https://pokeapi.co/api/v2/stat/6/,487,giratina-altered
150,3,hp,https://pokeapi.co/api/v2/stat/1/,10007,giratina-origin
120,0,attack,https://pokeapi.co/api/v2/stat/2/,10007,giratina-origin
100,0,defense,https://pokeapi.co/api/v2/stat/3/,10007,giratina-origin
120,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10007,giratina-origin
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10007,giratina-origin
90,0,speed,https://pokeapi.co/api/v2/stat/6/,10007,giratina-origin
120,0,hp,https://pokeapi.co/api/v2/stat/1/,488,cresselia
70,0,attack,https://pokeapi.co/api/v2/stat/2/,488,cresselia
110,0,defense,https://pokeapi.co/api/v2/stat/3/,488,cresselia
75,0,special-attack,https://pokeapi.co/api/v2/stat/4/,488,cresselia
120,3,special-defense,https://pokeapi.co/api/v2/stat/5/,488,cresselia
85,0,speed,https://pokeapi.co/api/v2/stat/6/,488,cresselia
80,1,hp,https://pokeapi.co/api/v2/stat/1/,489,phione
80,0,attack,https://pokeapi.co/api/v2/stat/2/,489,phione
80,0,defense,https://pokeapi.co/api/v2/stat/3/,489,phione
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,489,phione
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,489,phione
80,0,speed,https://pokeapi.co/api/v2/stat/6/,489,phione
100,3,hp,https://pokeapi.co/api/v2/stat/1/,490,manaphy
100,0,attack,https://pokeapi.co/api/v2/stat/2/,490,manaphy
100,0,defense,https://pokeapi.co/api/v2/stat/3/,490,manaphy
100,0,special-attack,https://pokeapi.co/api/v2/stat/4/,490,manaphy
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,490,manaphy
100,0,speed,https://pokeapi.co/api/v2/stat/6/,490,manaphy
70,0,hp,https://pokeapi.co/api/v2/stat/1/,491,darkrai
90,0,attack,https://pokeapi.co/api/v2/stat/2/,491,darkrai
90,0,defense,https://pokeapi.co/api/v2/stat/3/,491,darkrai
135,2,special-attack,https://pokeapi.co/api/v2/stat/4/,491,darkrai
90,0,special-defense,https://pokeapi.co/api/v2/stat/5/,491,darkrai
125,1,speed,https://pokeapi.co/api/v2/stat/6/,491,darkrai
70,0,hp,https://pokeapi.co/api/v2/stat/1/,10312,darkrai-mega
120,0,attack,https://pokeapi.co/api/v2/stat/2/,10312,darkrai-mega
130,0,defense,https://pokeapi.co/api/v2/stat/3/,10312,darkrai-mega
165,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10312,darkrai-mega
130,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10312,darkrai-mega
85,0,speed,https://pokeapi.co/api/v2/stat/6/,10312,darkrai-mega
100,3,hp,https://pokeapi.co/api/v2/stat/1/,492,shaymin-land
100,0,attack,https://pokeapi.co/api/v2/stat/2/,492,shaymin-land
100,0,defense,https://pokeapi.co/api/v2/stat/3/,492,shaymin-land
100,0,special-attack,https://pokeapi.co/api/v2/stat/4/,492,shaymin-land
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,492,shaymin-land
100,0,speed,https://pokeapi.co/api/v2/stat/6/,492,shaymin-land
100,0,hp,https://pokeapi.co/api/v2/stat/1/,10006,shaymin-sky
103,0,attack,https://pokeapi.co/api/v2/stat/2/,10006,shaymin-sky
75,0,defense,https://pokeapi.co/api/v2/stat/3/,10006,shaymin-sky
120,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10006,shaymin-sky
75,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10006,shaymin-sky
127,3,speed,https://pokeapi.co/api/v2/stat/6/,10006,shaymin-sky
120,3,hp,https://pokeapi.co/api/v2/stat/1/,493,arceus
120,0,attack,https://pokeapi.co/api/v2/stat/2/,493,arceus
120,0,defense,https://pokeapi.co/api/v2/stat/3/,493,arceus
120,0,special-attack,https://pokeapi.co/api/v2/stat/4/,493,arceus
120,0,special-defense,https://pokeapi.co/api/v2/stat/5/,493,arceus
120,0,speed,https://pokeapi.co/api/v2/stat/6/,493,arceus
69,0,hp,https://pokeapi.co/api/v2/stat/1/,457,lumineon
69,0,attack,https://pokeapi.co/api/v2/stat/2/,457,lumineon
76,0,defense,https://pokeapi.co/api/v2/stat/3/,457,lumineon
69,0,special-attack,https://pokeapi.co/api/v2/stat/4/,457,lumineon
86,0,special-defense,https://pokeapi.co/api/v2/stat/5/,457,lumineon
91,2,speed,https://pokeapi.co/api/v2/stat/6/,457,lumineon
90,0,hp,https://pokeapi.co/api/v2/stat/1/,460,abomasnow
92,1,attack,https://pokeapi.co/api/v2/stat/2/,460,abomasnow
75,0,defense,https://pokeapi.co/api/v2/stat/3/,460,abomasnow
92,1,special-attack,https://pokeapi.co/api/v2/stat/4/,460,abomasnow
85,0,special-defense,https://pokeapi.co/api/v2/stat/5/,460,abomasnow
60,0,speed,https://pokeapi.co/api/v2/stat/6/,460,abomasnow
90,0,hp,https://pokeapi.co/api/v2/stat/1/,10060,abomasnow-mega
132,1,attack,https://pokeapi.co/api/v2/stat/2/,10060,abomasnow-mega
105,0,defense,https://pokeapi.co/api/v2/stat/3/,10060,abomasnow-mega
132,1,special-attack,https://pokeapi.co/api/v2/stat/4/,10060,abomasnow-mega
105,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10060,abomasnow-mega
30,0,speed,https://pokeapi.co/api/v2/stat/6/,10060,abomasnow-mega
70,0,hp,https://pokeapi.co/api/v2/stat/1/,461,weavile
120,1,attack,https://pokeapi.co/api/v2/stat/2/,461,weavile
65,0,defense,https://pokeapi.co/api/v2/stat/3/,461,weavile
45,0,special-attack,https://pokeapi.co/api/v2/stat/4/,461,weavile
85,0,special-defense,https://pokeapi.co/api/v2/stat/5/,461,weavile
125,1,speed,https://pokeapi.co/api/v2/stat/6/,461,weavile
70,0,hp,https://pokeapi.co/api/v2/stat/1/,462,magnezone
70,0,attack,https://pokeapi.co/api/v2/stat/2/,462,magnezone
115,0,defense,https://pokeapi.co/api/v2/stat/3/,462,magnezone
130,3,special-attack,https://pokeapi.co/api/v2/stat/4/,462,magnezone
90,0,special-defense,https://pokeapi.co/api/v2/stat/5/,462,magnezone
60,0,speed,https://pokeapi.co/api/v2/stat/6/,462,magnezone
110,3,hp,https://pokeapi.co/api/v2/stat/1/,463,lickilicky
85,0,attack,https://pokeapi.co/api/v2/stat/2/,463,lickilicky
95,0,defense,https://pokeapi.co/api/v2/stat/3/,463,lickilicky
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,463,lickilicky
95,0,special-defense,https://pokeapi.co/api/v2/stat/5/,463,lickilicky
50,0,speed,https://pokeapi.co/api/v2/stat/6/,463,lickilicky
115,0,hp,https://pokeapi.co/api/v2/stat/1/,464,rhyperior
140,3,attack,https://pokeapi.co/api/v2/stat/2/,464,rhyperior
130,0,defense,https://pokeapi.co/api/v2/stat/3/,464,rhyperior
55,0,special-attack,https://pokeapi.co/api/v2/stat/4/,464,rhyperior
55,0,special-defense,https://pokeapi.co/api/v2/stat/5/,464,rhyperior
40,0,speed,https://pokeapi.co/api/v2/stat/6/,464,rhyperior
100,0,hp,https://pokeapi.co/api/v2/stat/1/,465,tangrowth
100,0,attack,https://pokeapi.co/api/v2/stat/2/,465,tangrowth
125,2,defense,https://pokeapi.co/api/v2/stat/3/,465,tangrowth
110,0,special-attack,https://pokeapi.co/api/v2/stat/4/,465,tangrowth
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,465,tangrowth
50,0,speed,https://pokeapi.co/api/v2/stat/6/,465,tangrowth
75,0,hp,https://pokeapi.co/api/v2/stat/1/,466,electivire
123,3,attack,https://pokeapi.co/api/v2/stat/2/,466,electivire
67,0,defense,https://pokeapi.co/api/v2/stat/3/,466,electivire
95,0,special-attack,https://pokeapi.co/api/v2/stat/4/,466,electivire
85,0,special-defense,https://pokeapi.co/api/v2/stat/5/,466,electivire
95,0,speed,https://pokeapi.co/api/v2/stat/6/,466,electivire
75,0,hp,https://pokeapi.co/api/v2/stat/1/,467,magmortar
95,0,attack,https://pokeapi.co/api/v2/stat/2/,467,magmortar
67,0,defense,https://pokeapi.co/api/v2/stat/3/,467,magmortar
125,3,special-attack,https://pokeapi.co/api/v2/stat/4/,467,magmortar
95,0,special-defense,https://pokeapi.co/api/v2/stat/5/,467,magmortar
83,0,speed,https://pokeapi.co/api/v2/stat/6/,467,magmortar
85,0,hp,https://pokeapi.co/api/v2/stat/1/,468,togekiss
50,0,attack,https://pokeapi.co/api/v2/stat/2/,468,togekiss
95,0,defense,https://pokeapi.co/api/v2/stat/3/,468,togekiss
120,2,special-attack,https://pokeapi.co/api/v2/stat/4/,468,togekiss
115,1,special-defense,https://pokeapi.co/api/v2/stat/5/,468,togekiss
80,0,speed,https://pokeapi.co/api/v2/stat/6/,468,togekiss
86,0,hp,https://pokeapi.co/api/v2/stat/1/,469,yanmega
76,2,attack,https://pokeapi.co/api/v2/stat/2/,469,yanmega
86,0,defense,https://pokeapi.co/api/v2/stat/3/,469,yanmega
116,0,special-attack,https://pokeapi.co/api/v2/stat/4/,469,yanmega
56,0,special-defense,https://pokeapi.co/api/v2/stat/5/,469,yanmega
95,0,speed,https://pokeapi.co/api/v2/stat/6/,469,yanmega
65,0,hp,https://pokeapi.co/api/v2/stat/1/,470,leafeon
110,0,attack,https://pokeapi.co/api/v2/stat/2/,470,leafeon
130,2,defense,https://pokeapi.co/api/v2/stat/3/,470,leafeon
60,0,special-attack,https://pokeapi.co/api/v2/stat/4/,470,leafeon
65,0,special-defense,https://pokeapi.co/api/v2/stat/5/,470,leafeon
95,0,speed,https://pokeapi.co/api/v2/stat/6/,470,leafeon
65,0,hp,https://pokeapi.co/api/v2/stat/1/,471,glaceon
60,0,attack,https://pokeapi.co/api/v2/stat/2/,471,glaceon
110,0,defense,https://pokeapi.co/api/v2/stat/3/,471,glaceon
130,2,special-attack,https://pokeapi.co/api/v2/stat/4/,471,glaceon
95,0,special-defense,https://pokeapi.co/api/v2/stat/5/,471,glaceon
65,0,speed,https://pokeapi.co/api/v2/stat/6/,471,glaceon
75,0,hp,https://pokeapi.co/api/v2/stat/1/,472,gliscor
95,0,attack,https://pokeapi.co/api/v2/stat/2/,472,gliscor
125,2,defense,https://pokeapi.co/api/v2/stat/3/,472,gliscor
45,0,special-attack,https://pokeapi.co/api/v2/stat/4/,472,gliscor
75,0,special-defense,https://pokeapi.co/api/v2/stat/5/,472,gliscor
95,0,speed,https://pokeapi.co/api/v2/stat/6/,472,gliscor
85,0,hp,https://pokeapi.co/api/v2/stat/1/,474,porygon-z
80,0,attack,https://pokeapi.co/api/v2/stat/2/,474,porygon-z
70,0,defense,https://pokeapi.co/api/v2/stat/3/,474,porygon-z
135,3,special-attack,https://pokeapi.co/api/v2/stat/4/,474,porygon-z
75,0,special-defense,https://pokeapi.co/api/v2/stat/5/,474,porygon-z
90,0,speed,https://pokeapi.co/api/v2/stat/6/,474,porygon-z
68,0,hp,https://pokeapi.co/api/v2/stat/1/,475,gallade
125,3,attack,https://pokeapi.co/api/v2/stat/2/,475,gallade
65,0,defense,https://pokeapi.co/api/v2/stat/3/,475,gallade
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,475,gallade
115,0,special-defense,https://pokeapi.co/api/v2/stat/5/,475,gallade
80,0,speed,https://pokeapi.co/api/v2/stat/6/,475,gallade
68,0,hp,https://pokeapi.co/api/v2/stat/1/,10068,gallade-mega
165,3,attack,https://pokeapi.co/api/v2/stat/2/,10068,gallade-mega
95,0,defense,https://pokeapi.co/api/v2/stat/3/,10068,gallade-mega
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10068,gallade-mega
115,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10068,gallade-mega
110,0,speed,https://pokeapi.co/api/v2/stat/6/,10068,gallade-mega
60,0,hp,https://pokeapi.co/api/v2/stat/1/,476,probopass
55,0,attack,https://pokeapi.co/api/v2/stat/2/,476,probopass
145,1,defense,https://pokeapi.co/api/v2/stat/3/,476,probopass
75,0,special-attack,https://pokeapi.co/api/v2/stat/4/,476,probopass
150,2,special-defense,https://pokeapi.co/api/v2/stat/5/,476,probopass
40,0,speed,https://pokeapi.co/api/v2/stat/6/,476,probopass
45,0,hp,https://pokeapi.co/api/v2/stat/1/,477,dusknoir
100,0,attack,https://pokeapi.co/api/v2/stat/2/,477,dusknoir
135,1,defense,https://pokeapi.co/api/v2/stat/3/,477,dusknoir
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,477,dusknoir
135,2,special-defense,https://pokeapi.co/api/v2/stat/5/,477,dusknoir
45,0,speed,https://pokeapi.co/api/v2/stat/6/,477,dusknoir
70,0,hp,https://pokeapi.co/api/v2/stat/1/,478,froslass
80,0,attack,https://pokeapi.co/api/v2/stat/2/,478,froslass
70,0,defense,https://pokeapi.co/api/v2/stat/3/,478,froslass
80,0,special-attack,https://pokeapi.co/api/v2/stat/4/,478,froslass
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,478,froslass
110,2,speed,https://pokeapi.co/api/v2/stat/6/,478,froslass
70,0,hp,https://pokeapi.co/api/v2/stat/1/,10285,froslass-mega
80,0,attack,https://pokeapi.co/api/v2/stat/2/,10285,froslass-mega
70,0,defense,https://pokeapi.co/api/v2/stat/3/,10285,froslass-mega
140,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10285,froslass-mega
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10285,froslass-mega
120,0,speed,https://pokeapi.co/api/v2/stat/6/,10285,froslass-mega
95,0,hp,https://pokeapi.co/api/v2/stat/1/,389,torterra
109,2,attack,https://pokeapi.co/api/v2/stat/2/,389,torterra
105,1,defense,https://pokeapi.co/api/v2/stat/3/,389,torterra
75,0,special-attack,https://pokeapi.co/api/v2/stat/4/,389,torterra
85,0,special-defense,https://pokeapi.co/api/v2/stat/5/,389,torterra
56,0,speed,https://pokeapi.co/api/v2/stat/6/,389,torterra
84,0,hp,https://pokeapi.co/api/v2/stat/1/,395,empoleon
86,0,attack,https://pokeapi.co/api/v2/stat/2/,395,empoleon
88,0,defense,https://pokeapi.co/api/v2/stat/3/,395,empoleon
111,3,special-attack,https://pokeapi.co/api/v2/stat/4/,395,empoleon
101,0,special-defense,https://pokeapi.co/api/v2/stat/5/,395,empoleon
60,0,speed,https://pokeapi.co/api/v2/stat/6/,395,empoleon
55,0,hp,https://pokeapi.co/api/v2/stat/1/,397,staravia
75,0,attack,https://pokeapi.co/api/v2/stat/2/,397,staravia
50,0,defense,https://pokeapi.co/api/v2/stat/3/,397,staravia
40,0,special-attack,https://pokeapi.co/api/v2/stat/4/,397,staravia
40,0,special-defense,https://pokeapi.co/api/v2/stat/5/,397,staravia
80,2,speed,https://pokeapi.co/api/v2/stat/6/,397,staravia
83,0,hp,https://pokeapi.co/api/v2/stat/1/,454,toxicroak
106,2,attack,https://pokeapi.co/api/v2/stat/2/,454,toxicroak
65,0,defense,https://pokeapi.co/api/v2/stat/3/,454,toxicroak
86,0,special-attack,https://pokeapi.co/api/v2/stat/4/,454,toxicroak
65,0,special-defense,https://pokeapi.co/api/v2/stat/5/,454,toxicroak
85,0,speed,https://pokeapi.co/api/v2/stat/6/,454,toxicroak
110,0,hp,https://pokeapi.co/api/v2/stat/1/,473,mamoswine
130,3,attack,https://pokeapi.co/api/v2/stat/2/,473,mamoswine
80,0,defense,https://pokeapi.co/api/v2/stat/3/,473,mamoswine
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,473,mamoswine
60,0,special-defense,https://pokeapi.co/api/v2/stat/5/,473,mamoswine
80,0,speed,https://pokeapi.co/api/v2/stat/6/,473,mamoswine
100,3,hp,https://pokeapi.co/api/v2/stat/1/,494,victini
100,0,attack,https://pokeapi.co/api/v2/stat/2/,494,victini
100,0,defense,https://pokeapi.co/api/v2/stat/3/,494,victini
100,0,special-attack,https://pokeapi.co/api/v2/stat/4/,494,victini
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,494,victini
100,0,speed,https://pokeapi.co/api/v2/stat/6/,494,victini
45,0,hp,https://pokeapi.co/api/v2/stat/1/,495,snivy
45,0,attack,https://pokeapi.co/api/v2/stat/2/,495,snivy
55,0,defense,https://pokeapi.co/api/v2/stat/3/,495,snivy
45,0,special-attack,https://pokeapi.co/api/v2/stat/4/,495,snivy
55,0,special-defense,https://pokeapi.co/api/v2/stat/5/,495,snivy
63,1,speed,https://pokeapi.co/api/v2/stat/6/,495,snivy
65,1,hp,https://pokeapi.co/api/v2/stat/1/,498,tepig
63,0,attack,https://pokeapi.co/api/v2/stat/2/,498,tepig
45,0,defense,https://pokeapi.co/api/v2/stat/3/,498,tepig
45,0,special-attack,https://pokeapi.co/api/v2/stat/4/,498,tepig
45,0,special-defense,https://pokeapi.co/api/v2/stat/5/,498,tepig
45,0,speed,https://pokeapi.co/api/v2/stat/6/,498,tepig
