is_default,pokemon_name,pokemon_url,id_x,name,is_baby,is_legendary,is_mythical,forms_switchable,has_gender_differences,gen_x,gen_url,BST,gen_num,base_stat,stat_name,id_y,gen_y
True,hippopotas,https://pokeapi.co/api/v2/pokemon/449/,449,hippopotas,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,68.0,hp,449.0,generation-iv
True,hippopotas,https://pokeapi.co/api/v2/pokemon/449/,449,hippopotas,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,72.0,attack,449.0,generation-iv
True,hippopotas,https://pokeapi.co/api/v2/pokemon/449/,449,hippopotas,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,78.0,defense,449.0,generation-iv
True,hippopotas,https://pokeapi.co/api/v2/pokemon/449/,449,hippopotas,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,38.0,special-attack,449.0,generation-iv
True,hippopotas,https://pokeapi.co/api/v2/pokemon/449/,449,hippopotas,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,42.0,special-defense,449.0,generation-iv
True,hippopotas,https://pokeapi.co/api/v2/pokemon/449/,449,hippopotas,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,32.0,speed,449.0,generation-iv
True,skorupi,https://pokeapi.co/api/v2/pokemon/451/,451,skorupi,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,40.0,hp,451.0,generation-iv
True,skorupi,https://pokeapi.co/api/v2/pokemon/451/,451,skorupi,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,50.0,attack,451.0,generation-iv
True,skorupi,https://pokeapi.co/api/v2/pokemon/451/,451,skorupi,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,90.0,defense,451.0,generation-iv
True,skorupi,https://pokeapi.co/api/v2/pokemon/451/,451,skorupi,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,30.0,special-attack,451.0,generation-iv
True,skorupi,https://pokeapi.co/api/v2/pokemon/451/,451,skorupi,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,55.0,special-defense,451.0,generation-iv
True,skorupi,https://pokeapi.co/api/v2/pokemon/451/,451,skorupi,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,Gen 4,65.0,speed,451.0,generation-iv
True,croagunk,https://pokeapi.co/api/v2/pokemon/453/,453,croagunk,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,300,Gen 4,48.0,hp,453.0,generation-iv
True,croagunk,https://pokeapi.co/api/v2/pokemon/453/,453,croagunk,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,300,Gen 4,61.0,attack,453.0,generation-iv
True,croagunk,https://pokeapi.co/api/v2/pokemon/453/,453,croagunk,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,300,Gen 4,40.0,defense,453.0,generation-iv
True,croagunk,https://pokeapi.co/api/v2/pokemon/453/,453,croagunk,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,300,Gen 4,61.0,special-attack,453.0,generation-iv
True,croagunk,https://pokeapi.co/api/v2/pokemon/453/,453,croagunk,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,300,Gen 4,40.0,special-defense,453.0,generation-iv
True,croagunk,https://pokeapi.co/api/v2/pokemon/453/,453,croagunk,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,300,Gen 4,50.0,speed,453.0,generation-iv
True,grotle,https://pokeapi.co/api/v2/pokemon/388/,388,grotle,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,75.0,hp,388.0,generation-iv
True,grotle,https://pokeapi.co/api/v2/pokemon/388/,388,grotle,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,89.0,attack,388.0,generation-iv
True,grotle,https://pokeapi.co/api/v2/pokemon/388/,388,grotle,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,85.0,defense,388.0,generation-iv
True,grotle,https://pokeapi.co/api/v2/pokemon/388/,388,grotle,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,55.0,special-attack,388.0,generation-iv
True,grotle,https://pokeapi.co/api/v2/pokemon/388/,388,grotle,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,65.0,special-defense,388.0,generation-iv
True,grotle,https://pokeapi.co/api/v2/pokemon/388/,388,grotle,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,36.0,speed,388.0,generation-iv
True,torterra,https://pokeapi.co/api/v2/pokemon/389/,389,torterra,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525,Gen 4,95.0,hp,389.0,generation-iv
True,torterra,https://pokeapi.co/api/v2/pokemon/389/,389,torterra,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525,Gen 4,109.0,attack,389.0,generation-iv
True,torterra,https://pokeapi.co/api/v2/pokemon/389/,389,torterra,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525,Gen 4,105.0,defense,389.0,generation-iv
True,torterra,https://pokeapi.co/api/v2/pokemon/389/,389,torterra,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525,Gen 4,75.0,special-attack,389.0,generation-iv
True,torterra,https://pokeapi.co/api/v2/pokemon/389/,389,torterra,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525,Gen 4,85.0,special-defense,389.0,generation-iv
True,torterra,https://pokeapi.co/api/v2/pokemon/389/,389,torterra,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,525,Gen 4,56.0,speed,389.0,generation-iv
True,infernape,https://pokeapi.co/api/v2/pokemon/392/,392,infernape,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,534,Gen 4,76.0,hp,392.0,generation-iv
True,infernape,https://pokeapi.co/api/v2/pokemon/392/,392,infernape,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,534,Gen 4,104.0,attack,392.0,generation-iv
True,infernape,https://pokeapi.co/api/v2/pokemon/392/,392,infernape,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,534,Gen 4,71.0,defense,392.0,generation-iv
True,infernape,https://pokeapi.co/api/v2/pokemon/392/,392,infernape,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,534,Gen 4,104.0,special-attack,392.0,generation-iv
True,infernape,https://pokeapi.co/api/v2/pokemon/392/,392,infernape,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,534,Gen 4,71.0,special-defense,392.0,generation-iv
True,infernape,https://pokeapi.co/api/v2/pokemon/392/,392,infernape,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,534,Gen 4,108.0,speed,392.0,generation-iv
True,prinplup,https://pokeapi.co/api/v2/pokemon/394/,394,prinplup,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,64.0,hp,394.0,generation-iv
True,prinplup,https://pokeapi.co/api/v2/pokemon/394/,394,prinplup,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,66.0,attack,394.0,generation-iv
True,prinplup,https://pokeapi.co/api/v2/pokemon/394/,394,prinplup,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,68.0,defense,394.0,generation-iv
True,prinplup,https://pokeapi.co/api/v2/pokemon/394/,394,prinplup,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,81.0,special-attack,394.0,generation-iv
True,prinplup,https://pokeapi.co/api/v2/pokemon/394/,394,prinplup,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,76.0,special-defense,394.0,generation-iv
True,prinplup,https://pokeapi.co/api/v2/pokemon/394/,394,prinplup,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,405,Gen 4,50.0,speed,394.0,generation-iv
True,empoleon,https://pokeapi.co/api/v2/pokemon/395/,395,empoleon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,530,Gen 4,84.0,hp,395.0,generation-iv
True,empoleon,https://pokeapi.co/api/v2/pokemon/395/,395,empoleon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,530,Gen 4,86.0,attack,395.0,generation-iv
True,empoleon,https://pokeapi.co/api/v2/pokemon/395/,395,empoleon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,530,Gen 4,88.0,defense,395.0,generation-iv
True,empoleon,https://pokeapi.co/api/v2/pokemon/395/,395,empoleon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,530,Gen 4,111.0,special-attack,395.0,generation-iv
True,empoleon,https://pokeapi.co/api/v2/pokemon/395/,395,empoleon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,530,Gen 4,101.0,special-defense,395.0,generation-iv
True,empoleon,https://pokeapi.co/api/v2/pokemon/395/,395,empoleon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,530,Gen 4,60.0,speed,395.0,generation-iv
True,staravia,https://pokeapi.co/api/v2/pokemon/397/,397,staravia,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,340,Gen 4,55.0,hp,397.0,generation-iv
True,staravia,https://pokeapi.co/api/v2/pokemon/397/,397,staravia,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,340,Gen 4,75.0,attack,397.0,generation-iv
True,staravia,https://pokeapi.co/api/v2/pokemon/397/,397,staravia,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,340,Gen 4,50.0,defense,397.0,generation-iv
True,staravia,https://pokeapi.co/api/v2/pokemon/397/,397,staravia,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,340,Gen 4,40.0,special-attack,397.0,generation-iv
True,staravia,https://pokeapi.co/api/v2/pokemon/397/,397,staravia,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,340,Gen 4,40.0,special-defense,397.0,generation-iv
True,staravia,https://pokeapi.co/api/v2/pokemon/397/,397,staravia,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,340,Gen 4,80.0,speed,397.0,generation-iv
True,staraptor,https://pokeapi.co/api/v2/pokemon/398/,398,staraptor,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,485,Gen 4,85.0,hp,398.0,generation-iv
True,staraptor,https://pokeapi.co/api/v2/pokemon/398/,398,staraptor,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,485,Gen 4,120.0,attack,398.0,generation-iv
True,staraptor,https://pokeapi.co/api/v2/pokemon/398/,398,staraptor,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,485,Gen 4,70.0,defense,398.0,generation-iv
True,staraptor,https://pokeapi.co/api/v2/pokemon/398/,398,staraptor,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,485,Gen 4,50.0,special-attack,398.0,generation-iv
True,staraptor,https://pokeapi.co/api/v2/pokemon/398/,398,staraptor,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,485,Gen 4,60.0,special-defense,398.0,generation-iv
True,staraptor,https://pokeapi.co/api/v2/pokemon/398/,398,staraptor,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,485,Gen 4,100.0,speed,398.0,generation-iv
True,bibarel,https://pokeapi.co/api/v2/pokemon/400/,400,bibarel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,410,Gen 4,79.0,hp,400.0,generation-iv
True,bibarel,https://pokeapi.co/api/v2/pokemon/400/,400,bibarel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,410,Gen 4,85.0,attack,400.0,generation-iv
True,bibarel,https://pokeapi.co/api/v2/pokemon/400/,400,bibarel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,410,Gen 4,60.0,defense,400.0,generation-iv
True,bibarel,https://pokeapi.co/api/v2/pokemon/400/,400,bibarel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,410,Gen 4,55.0,special-attack,400.0,generation-iv
True,bibarel,https://pokeapi.co/api/v2/pokemon/400/,400,bibarel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,410,Gen 4,60.0,special-defense,400.0,generation-iv
True,bibarel,https://pokeapi.co/api/v2/pokemon/400/,400,bibarel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,410,Gen 4,71.0,speed,400.0,generation-iv
True,kricketune,https://pokeapi.co/api/v2/pokemon/402/,402,kricketune,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,384,Gen 4,77.0,hp,402.0,generation-iv
True,kricketune,https://pokeapi.co/api/v2/pokemon/402/,402,kricketune,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,384,Gen 4,85.0,attack,402.0,generation-iv
True,kricketune,https://pokeapi.co/api/v2/pokemon/402/,402,kricketune,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,384,Gen 4,51.0,defense,402.0,generation-iv
True,kricketune,https://pokeapi.co/api/v2/pokemon/402/,402,kricketune,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,384,Gen 4,55.0,special-attack,402.0,generation-iv
True,kricketune,https://pokeapi.co/api/v2/pokemon/402/,402,kricketune,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,384,Gen 4,51.0,special-defense,402.0,generation-iv
True,kricketune,https://pokeapi.co/api/v2/pokemon/402/,402,kricketune,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,384,Gen 4,65.0,speed,402.0,generation-iv
True,luxio,https://pokeapi.co/api/v2/pokemon/404/,404,luxio,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,363,Gen 4,60.0,hp,404.0,generation-iv
True,luxio,https://pokeapi.co/api/v2/pokemon/404/,404,luxio,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,363,Gen 4,85.0,attack,404.0,generation-iv
True,luxio,https://pokeapi.co/api/v2/pokemon/404/,404,luxio,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,363,Gen 4,49.0,defense,404.0,generation-iv
True,luxio,https://pokeapi.co/api/v2/pokemon/404/,404,luxio,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,363,Gen 4,60.0,special-attack,404.0,generation-iv
True,luxio,https://pokeapi.co/api/v2/pokemon/404/,404,luxio,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,363,Gen 4,49.0,special-defense,404.0,generation-iv
True,luxio,https://pokeapi.co/api/v2/pokemon/404/,404,luxio,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,363,Gen 4,60.0,speed,404.0,generation-iv
True,luxray,https://pokeapi.co/api/v2/pokemon/405/,405,luxray,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,523,Gen 4,80.0,hp,405.0,generation-iv
True,luxray,https://pokeapi.co/api/v2/pokemon/405/,405,luxray,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,523,Gen 4,120.0,attack,405.0,generation-iv
True,luxray,https://pokeapi.co/api/v2/pokemon/405/,405,luxray,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,523,Gen 4,79.0,defense,405.0,generation-iv
True,luxray,https://pokeapi.co/api/v2/pokemon/405/,405,luxray,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,523,Gen 4,95.0,special-attack,405.0,generation-iv
True,luxray,https://pokeapi.co/api/v2/pokemon/405/,405,luxray,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,523,Gen 4,79.0,special-defense,405.0,generation-iv
True,luxray,https://pokeapi.co/api/v2/pokemon/405/,405,luxray,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,523,Gen 4,70.0,speed,405.0,generation-iv
True,roserade,https://pokeapi.co/api/v2/pokemon/407/,407,roserade,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,Gen 4,60.0,hp,407.0,generation-iv
True,roserade,https://pokeapi.co/api/v2/pokemon/407/,407,roserade,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,Gen 4,70.0,attack,407.0,generation-iv
True,roserade,https://pokeapi.co/api/v2/pokemon/407/,407,roserade,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,Gen 4,65.0,defense,407.0,generation-iv
True,roserade,https://pokeapi.co/api/v2/pokemon/407/,407,roserade,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,Gen 4,125.0,special-attack,407.0,generation-iv
True,roserade,https://pokeapi.co/api/v2/pokemon/407/,407,roserade,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,Gen 4,105.0,special-defense,407.0,generation-iv
True,roserade,https://pokeapi.co/api/v2/pokemon/407/,407,roserade,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,Gen 4,90.0,speed,407.0,generation-iv
True,rampardos,https://pokeapi.co/api/v2/pokemon/409/,409,rampardos,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,97.0,hp,409.0,generation-iv
True,rampardos,https://pokeapi.co/api/v2/pokemon/409/,409,rampardos,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,165.0,attack,409.0,generation-iv
True,rampardos,https://pokeapi.co/api/v2/pokemon/409/,409,rampardos,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,60.0,defense,409.0,generation-iv
True,rampardos,https://pokeapi.co/api/v2/pokemon/409/,409,rampardos,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,65.0,special-attack,409.0,generation-iv
True,rampardos,https://pokeapi.co/api/v2/pokemon/409/,409,rampardos,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,50.0,special-defense,409.0,generation-iv
True,rampardos,https://pokeapi.co/api/v2/pokemon/409/,409,rampardos,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,58.0,speed,409.0,generation-iv
True,bastiodon,https://pokeapi.co/api/v2/pokemon/411/,411,bastiodon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,60.0,hp,411.0,generation-iv
True,bastiodon,https://pokeapi.co/api/v2/pokemon/411/,411,bastiodon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,52.0,attack,411.0,generation-iv
True,bastiodon,https://pokeapi.co/api/v2/pokemon/411/,411,bastiodon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,168.0,defense,411.0,generation-iv
True,bastiodon,https://pokeapi.co/api/v2/pokemon/411/,411,bastiodon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,47.0,special-attack,411.0,generation-iv
True,bastiodon,https://pokeapi.co/api/v2/pokemon/411/,411,bastiodon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,138.0,special-defense,411.0,generation-iv
True,bastiodon,https://pokeapi.co/api/v2/pokemon/411/,411,bastiodon,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,30.0,speed,411.0,generation-iv
True,wormadam-plant,https://pokeapi.co/api/v2/pokemon/413/,413,wormadam,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,424,Gen 4,,,,
True,mothim,https://pokeapi.co/api/v2/pokemon/414/,414,mothim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,424,Gen 4,70.0,hp,414.0,generation-iv
True,mothim,https://pokeapi.co/api/v2/pokemon/414/,414,mothim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,424,Gen 4,94.0,attack,414.0,generation-iv
True,mothim,https://pokeapi.co/api/v2/pokemon/414/,414,mothim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,424,Gen 4,50.0,defense,414.0,generation-iv
True,mothim,https://pokeapi.co/api/v2/pokemon/414/,414,mothim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,424,Gen 4,94.0,special-attack,414.0,generation-iv
True,mothim,https://pokeapi.co/api/v2/pokemon/414/,414,mothim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,424,Gen 4,50.0,special-defense,414.0,generation-iv
True,mothim,https://pokeapi.co/api/v2/pokemon/414/,414,mothim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,424,Gen 4,66.0,speed,414.0,generation-iv
True,vespiquen,https://pokeapi.co/api/v2/pokemon/416/,416,vespiquen,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,474,Gen 4,70.0,hp,416.0,generation-iv
True,vespiquen,https://pokeapi.co/api/v2/pokemon/416/,416,vespiquen,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,474,Gen 4,80.0,attack,416.0,generation-iv
True,vespiquen,https://pokeapi.co/api/v2/pokemon/416/,416,vespiquen,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,474,Gen 4,102.0,defense,416.0,generation-iv
True,vespiquen,https://pokeapi.co/api/v2/pokemon/416/,416,vespiquen,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,474,Gen 4,80.0,special-attack,416.0,generation-iv
True,vespiquen,https://pokeapi.co/api/v2/pokemon/416/,416,vespiquen,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,474,Gen 4,102.0,special-defense,416.0,generation-iv
True,vespiquen,https://pokeapi.co/api/v2/pokemon/416/,416,vespiquen,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,474,Gen 4,40.0,speed,416.0,generation-iv
True,floatzel,https://pokeapi.co/api/v2/pokemon/419/,419,floatzel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,85.0,hp,419.0,generation-iv
True,floatzel,https://pokeapi.co/api/v2/pokemon/419/,419,floatzel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,105.0,attack,419.0,generation-iv
True,floatzel,https://pokeapi.co/api/v2/pokemon/419/,419,floatzel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,55.0,defense,419.0,generation-iv
True,floatzel,https://pokeapi.co/api/v2/pokemon/419/,419,floatzel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,85.0,special-attack,419.0,generation-iv
True,floatzel,https://pokeapi.co/api/v2/pokemon/419/,419,floatzel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,50.0,special-defense,419.0,generation-iv
True,floatzel,https://pokeapi.co/api/v2/pokemon/419/,419,floatzel,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,495,Gen 4,115.0,speed,419.0,generation-iv
True,cherrim,https://pokeapi.co/api/v2/pokemon/421/,421,cherrim,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,450,Gen 4,70.0,hp,421.0,generation-iv
True,cherrim,https://pokeapi.co/api/v2/pokemon/421/,421,cherrim,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,450,Gen 4,60.0,attack,421.0,generation-iv
True,cherrim,https://pokeapi.co/api/v2/pokemon/421/,421,cherrim,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,450,Gen 4,70.0,defense,421.0,generation-iv
True,cherrim,https://pokeapi.co/api/v2/pokemon/421/,421,cherrim,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,450,Gen 4,87.0,special-attack,421.0,generation-iv
True,cherrim,https://pokeapi.co/api/v2/pokemon/421/,421,cherrim,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,450,Gen 4,78.0,special-defense,421.0,generation-iv
True,cherrim,https://pokeapi.co/api/v2/pokemon/421/,421,cherrim,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,450,Gen 4,85.0,speed,421.0,generation-iv
True,ambipom,https://pokeapi.co/api/v2/pokemon/424/,424,ambipom,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,482,Gen 4,75.0,hp,424.0,generation-iv
True,ambipom,https://pokeapi.co/api/v2/pokemon/424/,424,ambipom,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,482,Gen 4,100.0,attack,424.0,generation-iv
True,ambipom,https://pokeapi.co/api/v2/pokemon/424/,424,ambipom,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,482,Gen 4,66.0,defense,424.0,generation-iv
True,ambipom,https://pokeapi.co/api/v2/pokemon/424/,424,ambipom,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,482,Gen 4,60.0,special-attack,424.0,generation-iv
True,ambipom,https://pokeapi.co/api/v2/pokemon/424/,424,ambipom,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,482,Gen 4,66.0,special-defense,424.0,generation-iv
True,ambipom,https://pokeapi.co/api/v2/pokemon/424/,424,ambipom,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,482,Gen 4,115.0,speed,424.0,generation-iv
True,drifblim,https://pokeapi.co/api/v2/pokemon/426/,426,drifblim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,498,Gen 4,150.0,hp,426.0,generation-iv
True,drifblim,https://pokeapi.co/api/v2/pokemon/426/,426,drifblim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,498,Gen 4,80.0,attack,426.0,generation-iv
True,drifblim,https://pokeapi.co/api/v2/pokemon/426/,426,drifblim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,498,Gen 4,44.0,defense,426.0,generation-iv
True,drifblim,https://pokeapi.co/api/v2/pokemon/426/,426,drifblim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,498,Gen 4,90.0,special-attack,426.0,generation-iv
True,drifblim,https://pokeapi.co/api/v2/pokemon/426/,426,drifblim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,498,Gen 4,54.0,special-defense,426.0,generation-iv
True,drifblim,https://pokeapi.co/api/v2/pokemon/426/,426,drifblim,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,498,Gen 4,80.0,speed,426.0,generation-iv
True,lopunny,https://pokeapi.co/api/v2/pokemon/428/,428,lopunny,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,480,Gen 4,65.0,hp,428.0,generation-iv
