is_default,pokemon_name,pokemon_url,id_x,name,is_baby,is_legendary,is_mythical,forms_switchable,has_gender_differences,gen_x,gen_url,BST,base_stat,stat_name,id_y,gen_y,gen_num
True,carnivine,https://pokeapi.co/api/v2/pokemon/455/,455,carnivine,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,454,46.0,speed,455.0,generation-iv,Gen 4
True,finneon,https://pokeapi.co/api/v2/pokemon/456/,456,finneon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,49.0,hp,456.0,generation-iv,Gen 4
True,finneon,https://pokeapi.co/api/v2/pokemon/456/,456,finneon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,49.0,attack,456.0,generation-iv,Gen 4
True,finneon,https://pokeapi.co/api/v2/pokemon/456/,456,finneon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,56.0,defense,456.0,generation-iv,Gen 4
True,finneon,https://pokeapi.co/api/v2/pokemon/456/,456,finneon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,49.0,special-attack,456.0,generation-iv,Gen 4
True,finneon,https://pokeapi.co/api/v2/pokemon/456/,456,finneon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,61.0,special-defense,456.0,generation-iv,Gen 4
True,finneon,https://pokeapi.co/api/v2/pokemon/456/,456,finneon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,330,66.0,speed,456.0,generation-iv,Gen 4
True,mantyke,https://pokeapi.co/api/v2/pokemon/458/,458,mantyke,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,345,45.0,hp,458.0,generation-iv,Gen 4
True,mantyke,https://pokeapi.co/api/v2/pokemon/458/,458,mantyke,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,345,20.0,attack,458.0,generation-iv,Gen 4
True,mantyke,https://pokeapi.co/api/v2/pokemon/458/,458,mantyke,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,345,50.0,defense,458.0,generation-iv,Gen 4
True,mantyke,https://pokeapi.co/api/v2/pokemon/458/,458,mantyke,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,345,60.0,special-attack,458.0,generation-iv,Gen 4
True,mantyke,https://pokeapi.co/api/v2/pokemon/458/,458,mantyke,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,345,120.0,special-defense,458.0,generation-iv,Gen 4
True,mantyke,https://pokeapi.co/api/v2/pokemon/458/,458,mantyke,True,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,345,50.0,speed,458.0,generation-iv,Gen 4
True,snover,https://pokeapi.co/api/v2/pokemon/459/,459,snover,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,334,60.0,hp,459.0,generation-iv,Gen 4
True,snover,https://pokeapi.co/api/v2/pokemon/459/,459,snover,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,334,62.0,attack,459.0,generation-iv,Gen 4
True,snover,https://pokeapi.co/api/v2/pokemon/459/,459,snover,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,334,50.0,defense,459.0,generation-iv,Gen 4
True,snover,https://pokeapi.co/api/v2/pokemon/459/,459,snover,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,334,62.0,special-attack,459.0,generation-iv,Gen 4
True,snover,https://pokeapi.co/api/v2/pokemon/459/,459,snover,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,334,60.0,special-defense,459.0,generation-iv,Gen 4
True,snover,https://pokeapi.co/api/v2/pokemon/459/,459,snover,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,334,40.0,speed,459.0,generation-iv,Gen 4
True,rotom,https://pokeapi.co/api/v2/pokemon/479/,479,rotom,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,440,50.0,hp,479.0,generation-iv,Gen 4
True,rotom,https://pokeapi.co/api/v2/pokemon/479/,479,rotom,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,440,50.0,attack,479.0,generation-iv,Gen 4
True,rotom,https://pokeapi.co/api/v2/pokemon/479/,479,rotom,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,440,77.0,defense,479.0,generation-iv,Gen 4
True,rotom,https://pokeapi.co/api/v2/pokemon/479/,479,rotom,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,440,95.0,special-attack,479.0,generation-iv,Gen 4
True,rotom,https://pokeapi.co/api/v2/pokemon/479/,479,rotom,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,440,77.0,special-defense,479.0,generation-iv,Gen 4
True,rotom,https://pokeapi.co/api/v2/pokemon/479/,479,rotom,False,False,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,440,91.0,speed,479.0,generation-iv,Gen 4
True,uxie,https://pokeapi.co/api/v2/pokemon/480/,480,uxie,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,75.0,hp,480.0,generation-iv,Gen 4
True,uxie,https://pokeapi.co/api/v2/pokemon/480/,480,uxie,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,75.0,attack,480.0,generation-iv,Gen 4
True,uxie,https://pokeapi.co/api/v2/pokemon/480/,480,uxie,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,130.0,defense,480.0,generation-iv,Gen 4
True,uxie,https://pokeapi.co/api/v2/pokemon/480/,480,uxie,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,75.0,special-attack,480.0,generation-iv,Gen 4
True,uxie,https://pokeapi.co/api/v2/pokemon/480/,480,uxie,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,130.0,special-defense,480.0,generation-iv,Gen 4
True,uxie,https://pokeapi.co/api/v2/pokemon/480/,480,uxie,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,95.0,speed,480.0,generation-iv,Gen 4
True,mesprit,https://pokeapi.co/api/v2/pokemon/481/,481,mesprit,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,80.0,hp,481.0,generation-iv,Gen 4
True,mesprit,https://pokeapi.co/api/v2/pokemon/481/,481,mesprit,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,105.0,attack,481.0,generation-iv,Gen 4
True,mesprit,https://pokeapi.co/api/v2/pokemon/481/,481,mesprit,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,105.0,defense,481.0,generation-iv,Gen 4
True,mesprit,https://pokeapi.co/api/v2/pokemon/481/,481,mesprit,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,105.0,special-attack,481.0,generation-iv,Gen 4
True,mesprit,https://pokeapi.co/api/v2/pokemon/481/,481,mesprit,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,105.0,special-defense,481.0,generation-iv,Gen 4
True,mesprit,https://pokeapi.co/api/v2/pokemon/481/,481,mesprit,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,80.0,speed,481.0,generation-iv,Gen 4
True,azelf,https://pokeapi.co/api/v2/pokemon/482/,482,azelf,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,75.0,hp,482.0,generation-iv,Gen 4
True,azelf,https://pokeapi.co/api/v2/pokemon/482/,482,azelf,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,125.0,attack,482.0,generation-iv,Gen 4
True,azelf,https://pokeapi.co/api/v2/pokemon/482/,482,azelf,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,70.0,defense,482.0,generation-iv,Gen 4
True,azelf,https://pokeapi.co/api/v2/pokemon/482/,482,azelf,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,125.0,special-attack,482.0,generation-iv,Gen 4
True,azelf,https://pokeapi.co/api/v2/pokemon/482/,482,azelf,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,70.0,special-defense,482.0,generation-iv,Gen 4
True,azelf,https://pokeapi.co/api/v2/pokemon/482/,482,azelf,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,115.0,speed,482.0,generation-iv,Gen 4
True,dialga,https://pokeapi.co/api/v2/pokemon/483/,483,dialga,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,100.0,hp,483.0,generation-iv,Gen 4
True,dialga,https://pokeapi.co/api/v2/pokemon/483/,483,dialga,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,120.0,attack,483.0,generation-iv,Gen 4
True,dialga,https://pokeapi.co/api/v2/pokemon/483/,483,dialga,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,120.0,defense,483.0,generation-iv,Gen 4
True,dialga,https://pokeapi.co/api/v2/pokemon/483/,483,dialga,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,150.0,special-attack,483.0,generation-iv,Gen 4
True,dialga,https://pokeapi.co/api/v2/pokemon/483/,483,dialga,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,100.0,special-defense,483.0,generation-iv,Gen 4
True,dialga,https://pokeapi.co/api/v2/pokemon/483/,483,dialga,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,90.0,speed,483.0,generation-iv,Gen 4
True,palkia,https://pokeapi.co/api/v2/pokemon/484/,484,palkia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,90.0,hp,484.0,generation-iv,Gen 4
True,palkia,https://pokeapi.co/api/v2/pokemon/484/,484,palkia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,120.0,attack,484.0,generation-iv,Gen 4
True,palkia,https://pokeapi.co/api/v2/pokemon/484/,484,palkia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,100.0,defense,484.0,generation-iv,Gen 4
True,palkia,https://pokeapi.co/api/v2/pokemon/484/,484,palkia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,150.0,special-attack,484.0,generation-iv,Gen 4
True,palkia,https://pokeapi.co/api/v2/pokemon/484/,484,palkia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,120.0,special-defense,484.0,generation-iv,Gen 4
True,palkia,https://pokeapi.co/api/v2/pokemon/484/,484,palkia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,100.0,speed,484.0,generation-iv,Gen 4
True,heatran,https://pokeapi.co/api/v2/pokemon/485/,485,heatran,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,91.0,hp,485.0,generation-iv,Gen 4
True,heatran,https://pokeapi.co/api/v2/pokemon/485/,485,heatran,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,90.0,attack,485.0,generation-iv,Gen 4
True,heatran,https://pokeapi.co/api/v2/pokemon/485/,485,heatran,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,106.0,defense,485.0,generation-iv,Gen 4
True,heatran,https://pokeapi.co/api/v2/pokemon/485/,485,heatran,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,130.0,special-attack,485.0,generation-iv,Gen 4
True,heatran,https://pokeapi.co/api/v2/pokemon/485/,485,heatran,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,106.0,special-defense,485.0,generation-iv,Gen 4
True,heatran,https://pokeapi.co/api/v2/pokemon/485/,485,heatran,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,77.0,speed,485.0,generation-iv,Gen 4
True,regigigas,https://pokeapi.co/api/v2/pokemon/486/,486,regigigas,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,670,110.0,hp,486.0,generation-iv,Gen 4
True,regigigas,https://pokeapi.co/api/v2/pokemon/486/,486,regigigas,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,670,160.0,attack,486.0,generation-iv,Gen 4
True,regigigas,https://pokeapi.co/api/v2/pokemon/486/,486,regigigas,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,670,110.0,defense,486.0,generation-iv,Gen 4
True,regigigas,https://pokeapi.co/api/v2/pokemon/486/,486,regigigas,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,670,80.0,special-attack,486.0,generation-iv,Gen 4
True,regigigas,https://pokeapi.co/api/v2/pokemon/486/,486,regigigas,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,670,110.0,special-defense,486.0,generation-iv,Gen 4
True,regigigas,https://pokeapi.co/api/v2/pokemon/486/,486,regigigas,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,670,100.0,speed,486.0,generation-iv,Gen 4
True,giratina-altered,https://pokeapi.co/api/v2/pokemon/487/,487,giratina,False,True,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,680,,,,,Gen 4
True,cresselia,https://pokeapi.co/api/v2/pokemon/488/,488,cresselia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,120.0,hp,488.0,generation-iv,Gen 4
True,cresselia,https://pokeapi.co/api/v2/pokemon/488/,488,cresselia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,70.0,attack,488.0,generation-iv,Gen 4
True,cresselia,https://pokeapi.co/api/v2/pokemon/488/,488,cresselia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,110.0,defense,488.0,generation-iv,Gen 4
True,cresselia,https://pokeapi.co/api/v2/pokemon/488/,488,cresselia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,75.0,special-attack,488.0,generation-iv,Gen 4
True,cresselia,https://pokeapi.co/api/v2/pokemon/488/,488,cresselia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,120.0,special-defense,488.0,generation-iv,Gen 4
True,cresselia,https://pokeapi.co/api/v2/pokemon/488/,488,cresselia,False,True,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,580,85.0,speed,488.0,generation-iv,Gen 4
True,phione,https://pokeapi.co/api/v2/pokemon/489/,489,phione,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,480,80.0,hp,489.0,generation-iv,Gen 4
True,phione,https://pokeapi.co/api/v2/pokemon/489/,489,phione,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,480,80.0,attack,489.0,generation-iv,Gen 4
True,phione,https://pokeapi.co/api/v2/pokemon/489/,489,phione,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,480,80.0,defense,489.0,generation-iv,Gen 4
True,phione,https://pokeapi.co/api/v2/pokemon/489/,489,phione,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,480,80.0,special-attack,489.0,generation-iv,Gen 4
True,phione,https://pokeapi.co/api/v2/pokemon/489/,489,phione,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,480,80.0,special-defense,489.0,generation-iv,Gen 4
True,phione,https://pokeapi.co/api/v2/pokemon/489/,489,phione,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,480,80.0,speed,489.0,generation-iv,Gen 4
True,manaphy,https://pokeapi.co/api/v2/pokemon/490/,490,manaphy,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,100.0,hp,490.0,generation-iv,Gen 4
True,manaphy,https://pokeapi.co/api/v2/pokemon/490/,490,manaphy,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,100.0,attack,490.0,generation-iv,Gen 4
True,manaphy,https://pokeapi.co/api/v2/pokemon/490/,490,manaphy,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,100.0,defense,490.0,generation-iv,Gen 4
True,manaphy,https://pokeapi.co/api/v2/pokemon/490/,490,manaphy,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,100.0,special-attack,490.0,generation-iv,Gen 4
True,manaphy,https://pokeapi.co/api/v2/pokemon/490/,490,manaphy,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,100.0,special-defense,490.0,generation-iv,Gen 4
True,manaphy,https://pokeapi.co/api/v2/pokemon/490/,490,manaphy,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,100.0,speed,490.0,generation-iv,Gen 4
True,darkrai,https://pokeapi.co/api/v2/pokemon/491/,491,darkrai,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,70.0,hp,491.0,generation-iv,Gen 4
True,darkrai,https://pokeapi.co/api/v2/pokemon/491/,491,darkrai,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,90.0,attack,491.0,generation-iv,Gen 4
True,darkrai,https://pokeapi.co/api/v2/pokemon/491/,491,darkrai,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,90.0,defense,491.0,generation-iv,Gen 4
True,darkrai,https://pokeapi.co/api/v2/pokemon/491/,491,darkrai,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,135.0,special-attack,491.0,generation-iv,Gen 4
True,darkrai,https://pokeapi.co/api/v2/pokemon/491/,491,darkrai,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,90.0,special-defense,491.0,generation-iv,Gen 4
True,darkrai,https://pokeapi.co/api/v2/pokemon/491/,491,darkrai,False,False,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,125.0,speed,491.0,generation-iv,Gen 4
True,shaymin-land,https://pokeapi.co/api/v2/pokemon/492/,492,shaymin,False,False,True,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,600,,,,,Gen 4
True,arceus,https://pokeapi.co/api/v2/pokemon/493/,493,arceus,False,False,True,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,720,120.0,hp,493.0,generation-iv,Gen 4
True,arceus,https://pokeapi.co/api/v2/pokemon/493/,493,arceus,False,False,True,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,720,120.0,attack,493.0,generation-iv,Gen 4
True,arceus,https://pokeapi.co/api/v2/pokemon/493/,493,arceus,False,False,True,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,720,120.0,defense,493.0,generation-iv,Gen 4
True,arceus,https://pokeapi.co/api/v2/pokemon/493/,493,arceus,False,False,True,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,720,120.0,special-attack,493.0,generation-iv,Gen 4
True,arceus,https://pokeapi.co/api/v2/pokemon/493/,493,arceus,False,False,True,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,720,120.0,special-defense,493.0,generation-iv,Gen 4
True,arceus,https://pokeapi.co/api/v2/pokemon/493/,493,arceus,False,False,True,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,720,120.0,speed,493.0,generation-iv,Gen 4
True,lumineon,https://pokeapi.co/api/v2/pokemon/457/,457,lumineon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,460,69.0,hp,457.0,generation-iv,Gen 4
True,lumineon,https://pokeapi.co/api/v2/pokemon/457/,457,lumineon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,460,69.0,attack,457.0,generation-iv,Gen 4
True,lumineon,https://pokeapi.co/api/v2/pokemon/457/,457,lumineon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,460,76.0,defense,457.0,generation-iv,Gen 4
True,lumineon,https://pokeapi.co/api/v2/pokemon/457/,457,lumineon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,460,69.0,special-attack,457.0,generation-iv,Gen 4
True,lumineon,https://pokeapi.co/api/v2/pokemon/457/,457,lumineon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,460,86.0,special-defense,457.0,generation-iv,Gen 4
True,lumineon,https://pokeapi.co/api/v2/pokemon/457/,457,lumineon,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,460,91.0,speed,457.0,generation-iv,Gen 4
True,abomasnow,https://pokeapi.co/api/v2/pokemon/460/,460,abomasnow,False,False,False,True,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,494,90.0,hp,460.0,generation-iv,Gen 4
True,abomasnow,https://pokeapi.co/api/v2/pokemon/460/,460,abomasnow,False,False,False,True,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,494,92.0,attack,460.0,generation-iv,Gen 4
True,abomasnow,https://pokeapi.co/api/v2/pokemon/460/,460,abomasnow,False,False,False,True,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,494,75.0,defense,460.0,generation-iv,Gen 4
True,abomasnow,https://pokeapi.co/api/v2/pokemon/460/,460,abomasnow,False,False,False,True,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,494,92.0,special-attack,460.0,generation-iv,Gen 4
True,abomasnow,https://pokeapi.co/api/v2/pokemon/460/,460,abomasnow,False,False,False,True,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,494,85.0,special-defense,460.0,generation-iv,Gen 4
True,abomasnow,https://pokeapi.co/api/v2/pokemon/460/,460,abomasnow,False,False,False,True,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,494,60.0,speed,460.0,generation-iv,Gen 4
True,weavile,https://pokeapi.co/api/v2/pokemon/461/,461,weavile,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,510,70.0,hp,461.0,generation-iv,Gen 4
True,weavile,https://pokeapi.co/api/v2/pokemon/461/,461,weavile,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,510,120.0,attack,461.0,generation-iv,Gen 4
True,weavile,https://pokeapi.co/api/v2/pokemon/461/,461,weavile,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,510,65.0,defense,461.0,generation-iv,Gen 4
True,weavile,https://pokeapi.co/api/v2/pokemon/461/,461,weavile,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,510,45.0,special-attack,461.0,generation-iv,Gen 4
True,weavile,https://pokeapi.co/api/v2/pokemon/461/,461,weavile,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,510,85.0,special-defense,461.0,generation-iv,Gen 4
True,weavile,https://pokeapi.co/api/v2/pokemon/461/,461,weavile,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,510,125.0,speed,461.0,generation-iv,Gen 4
True,magnezone,https://pokeapi.co/api/v2/pokemon/462/,462,magnezone,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,70.0,hp,462.0,generation-iv,Gen 4
True,magnezone,https://pokeapi.co/api/v2/pokemon/462/,462,magnezone,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,70.0,attack,462.0,generation-iv,Gen 4
True,magnezone,https://pokeapi.co/api/v2/pokemon/462/,462,magnezone,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,115.0,defense,462.0,generation-iv,Gen 4
True,magnezone,https://pokeapi.co/api/v2/pokemon/462/,462,magnezone,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,130.0,special-attack,462.0,generation-iv,Gen 4
True,magnezone,https://pokeapi.co/api/v2/pokemon/462/,462,magnezone,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,90.0,special-defense,462.0,generation-iv,Gen 4
True,magnezone,https://pokeapi.co/api/v2/pokemon/462/,462,magnezone,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,60.0,speed,462.0,generation-iv,Gen 4
True,lickilicky,https://pokeapi.co/api/v2/pokemon/463/,463,lickilicky,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,110.0,hp,463.0,generation-iv,Gen 4
True,lickilicky,https://pokeapi.co/api/v2/pokemon/463/,463,lickilicky,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,85.0,attack,463.0,generation-iv,Gen 4
True,lickilicky,https://pokeapi.co/api/v2/pokemon/463/,463,lickilicky,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,95.0,defense,463.0,generation-iv,Gen 4
True,lickilicky,https://pokeapi.co/api/v2/pokemon/463/,463,lickilicky,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,80.0,special-attack,463.0,generation-iv,Gen 4
True,lickilicky,https://pokeapi.co/api/v2/pokemon/463/,463,lickilicky,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,95.0,special-defense,463.0,generation-iv,Gen 4
True,lickilicky,https://pokeapi.co/api/v2/pokemon/463/,463,lickilicky,False,False,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/,515,50.0,speed,463.0,generation-iv,Gen 4
True,rhyperior,https://pokeapi.co/api/v2/pokemon/464/,464,rhyperior,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,115.0,hp,464.0,generation-iv,Gen 4
True,rhyperior,https://pokeapi.co/api/v2/pokemon/464/,464,rhyperior,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,140.0,attack,464.0,generation-iv,Gen 4
True,rhyperior,https://pokeapi.co/api/v2/pokemon/464/,464,rhyperior,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,130.0,defense,464.0,generation-iv,Gen 4
True,rhyperior,https://pokeapi.co/api/v2/pokemon/464/,464,rhyperior,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,55.0,special-attack,464.0,generation-iv,Gen 4
True,rhyperior,https://pokeapi.co/api/v2/pokemon/464/,464,rhyperior,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,55.0,special-defense,464.0,generation-iv,Gen 4
True,rhyperior,https://pokeapi.co/api/v2/pokemon/464/,464,rhyperior,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,40.0,speed,464.0,generation-iv,Gen 4
True,tangrowth,https://pokeapi.co/api/v2/pokemon/465/,465,tangrowth,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,100.0,hp,465.0,generation-iv,Gen 4
True,tangrowth,https://pokeapi.co/api/v2/pokemon/465/,465,tangrowth,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,100.0,attack,465.0,generation-iv,Gen 4
True,tangrowth,https://pokeapi.co/api/v2/pokemon/465/,465,tangrowth,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,125.0,defense,465.0,generation-iv,Gen 4
True,tangrowth,https://pokeapi.co/api/v2/pokemon/465/,465,tangrowth,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,110.0,special-attack,465.0,generation-iv,Gen 4
True,tangrowth,https://pokeapi.co/api/v2/pokemon/465/,465,tangrowth,False,False,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/,535,50.0,special-defense,465.0,generation-iv,Gen 4
