is_default,pokemon_name,pokemon_url,id,name,is_baby,is_legendary,is_mythical,forms_switchable,has_gender_differences,gen,gen_url,BST
True,tranquill,https://pokeapi.co/api/v2/pokemon/520/,520,tranquill,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,358
True,unfezant,https://pokeapi.co/api/v2/pokemon/521/,521,unfezant,False,False,False,False,True,generation-v,https://pokeapi.co/api/v2/generation/5/,488
True,zebstrika,https://pokeapi.co/api/v2/pokemon/523/,523,zebstrika,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,497
True,boldore,https://pokeapi.co/api/v2/pokemon/525/,525,boldore,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,390
True,gigalith,https://pokeapi.co/api/v2/pokemon/526/,526,gigalith,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,515
True,swoobat,https://pokeapi.co/api/v2/pokemon/528/,528,swoobat,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,425
True,excadrill,https://pokeapi.co/api/v2/pokemon/530/,530,excadrill,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,508
False,excadrill-mega,https://pokeapi.co/api/v2/pokemon/10287/,530,excadrill,False,False,False,False,False,,,608
True,timburr,https://pokeapi.co/api/v2/pokemon/532/,532,timburr,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,305
True,tympole,https://pokeapi.co/api/v2/pokemon/535/,535,tympole,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,294
True,throh,https://pokeapi.co/api/v2/pokemon/538/,538,throh,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,465
True,sawk,https://pokeapi.co/api/v2/pokemon/539/,539,sawk,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,465
True,sewaddle,https://pokeapi.co/api/v2/pokemon/540/,540,sewaddle,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,310
True,venipede,https://pokeapi.co/api/v2/pokemon/543/,543,venipede,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,260
True,cottonee,https://pokeapi.co/api/v2/pokemon/546/,546,cottonee,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,280
True,petilil,https://pokeapi.co/api/v2/pokemon/548/,548,petilil,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,280
True,basculin-red-striped,https://pokeapi.co/api/v2/pokemon/550/,550,basculin,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,460
False,basculin-blue-striped,https://pokeapi.co/api/v2/pokemon/10016/,550,basculin,False,False,False,False,False,,,460
False,basculin-white-striped,https://pokeapi.co/api/v2/pokemon/10247/,550,basculin,False,False,False,False,False,,,460
True,sandile,https://pokeapi.co/api/v2/pokemon/551/,551,sandile,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,292
True,darumaka,https://pokeapi.co/api/v2/pokemon/554/,554,darumaka,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,315
False,darumaka-galar,https://pokeapi.co/api/v2/pokemon/10176/,554,darumaka,False,False,False,False,False,,,315
True,maractus,https://pokeapi.co/api/v2/pokemon/556/,556,maractus,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,461
True,dwebble,https://pokeapi.co/api/v2/pokemon/557/,557,dwebble,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,325
True,scraggy,https://pokeapi.co/api/v2/pokemon/559/,559,scraggy,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,348
True,sigilyph,https://pokeapi.co/api/v2/pokemon/561/,561,sigilyph,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,490
True,yamask,https://pokeapi.co/api/v2/pokemon/562/,562,yamask,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,303
False,yamask-galar,https://pokeapi.co/api/v2/pokemon/10179/,562,yamask,False,False,False,False,False,,,303
True,tirtouga,https://pokeapi.co/api/v2/pokemon/564/,564,tirtouga,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,355
True,archen,https://pokeapi.co/api/v2/pokemon/566/,566,archen,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,401
True,trubbish,https://pokeapi.co/api/v2/pokemon/568/,568,trubbish,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,329
True,zorua,https://pokeapi.co/api/v2/pokemon/570/,570,zorua,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,330
False,zorua-hisui,https://pokeapi.co/api/v2/pokemon/10238/,570,zorua,False,False,False,False,False,,,330
True,minccino,https://pokeapi.co/api/v2/pokemon/572/,572,minccino,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,300
True,gothita,https://pokeapi.co/api/v2/pokemon/574/,574,gothita,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,290
True,solosis,https://pokeapi.co/api/v2/pokemon/577/,577,solosis,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,290
True,ducklett,https://pokeapi.co/api/v2/pokemon/580/,580,ducklett,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,305
True,vanillite,https://pokeapi.co/api/v2/pokemon/582/,582,vanillite,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,305
True,deerling,https://pokeapi.co/api/v2/pokemon/585/,585,deerling,False,False,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,335
True,emolga,https://pokeapi.co/api/v2/pokemon/587/,587,emolga,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,428
True,karrablast,https://pokeapi.co/api/v2/pokemon/588/,588,karrablast,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,315
True,foongus,https://pokeapi.co/api/v2/pokemon/590/,590,foongus,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,294
True,frillish-male,https://pokeapi.co/api/v2/pokemon/592/,592,frillish,False,False,False,False,True,generation-v,https://pokeapi.co/api/v2/generation/5/,335
True,alomomola,https://pokeapi.co/api/v2/pokemon/594/,594,alomomola,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,470
True,joltik,https://pokeapi.co/api/v2/pokemon/595/,595,joltik,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,319
True,ferroseed,https://pokeapi.co/api/v2/pokemon/597/,597,ferroseed,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,305
True,klink,https://pokeapi.co/api/v2/pokemon/599/,599,klink,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,300
True,tynamo,https://pokeapi.co/api/v2/pokemon/602/,602,tynamo,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,275
True,elgyem,https://pokeapi.co/api/v2/pokemon/605/,605,elgyem,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,335
True,litwick,https://pokeapi.co/api/v2/pokemon/607/,607,litwick,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,275
True,conkeldurr,https://pokeapi.co/api/v2/pokemon/534/,534,conkeldurr,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,505
True,palpitoad,https://pokeapi.co/api/v2/pokemon/536/,536,palpitoad,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,384
True,seismitoad,https://pokeapi.co/api/v2/pokemon/537/,537,seismitoad,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,509
True,swadloon,https://pokeapi.co/api/v2/pokemon/541/,541,swadloon,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,380
True,leavanny,https://pokeapi.co/api/v2/pokemon/542/,542,leavanny,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,500
True,whirlipede,https://pokeapi.co/api/v2/pokemon/544/,544,whirlipede,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,360
True,scolipede,https://pokeapi.co/api/v2/pokemon/545/,545,scolipede,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,485
False,scolipede-mega,https://pokeapi.co/api/v2/pokemon/10288/,545,scolipede,False,False,False,False,False,,,585
True,whimsicott,https://pokeapi.co/api/v2/pokemon/547/,547,whimsicott,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,480
True,lilligant,https://pokeapi.co/api/v2/pokemon/549/,549,lilligant,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,480
False,lilligant-hisui,https://pokeapi.co/api/v2/pokemon/10237/,549,lilligant,False,False,False,False,False,,,480
True,krokorok,https://pokeapi.co/api/v2/pokemon/552/,552,krokorok,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,351
True,krookodile,https://pokeapi.co/api/v2/pokemon/553/,553,krookodile,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,519
True,darmanitan-standard,https://pokeapi.co/api/v2/pokemon/555/,555,darmanitan,False,False,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,480
False,darmanitan-zen,https://pokeapi.co/api/v2/pokemon/10017/,555,darmanitan,False,False,False,True,False,,,540
False,darmanitan-galar-standard,https://pokeapi.co/api/v2/pokemon/10177/,555,darmanitan,False,False,False,True,False,,,480
False,darmanitan-galar-zen,https://pokeapi.co/api/v2/pokemon/10178/,555,darmanitan,False,False,False,True,False,,,540
True,crustle,https://pokeapi.co/api/v2/pokemon/558/,558,crustle,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,485
True,scrafty,https://pokeapi.co/api/v2/pokemon/560/,560,scrafty,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,488
False,scrafty-mega,https://pokeapi.co/api/v2/pokemon/10289/,560,scrafty,False,False,False,False,False,,,588
True,carracosta,https://pokeapi.co/api/v2/pokemon/565/,565,carracosta,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,495
True,archeops,https://pokeapi.co/api/v2/pokemon/567/,567,archeops,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,567
True,garbodor,https://pokeapi.co/api/v2/pokemon/569/,569,garbodor,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,474
False,garbodor-gmax,https://pokeapi.co/api/v2/pokemon/10207/,569,garbodor,False,False,False,False,False,,,474
True,zoroark,https://pokeapi.co/api/v2/pokemon/571/,571,zoroark,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,510
False,zoroark-hisui,https://pokeapi.co/api/v2/pokemon/10239/,571,zoroark,False,False,False,False,False,,,510
True,cinccino,https://pokeapi.co/api/v2/pokemon/573/,573,cinccino,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,470
True,gothorita,https://pokeapi.co/api/v2/pokemon/575/,575,gothorita,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,390
True,gothitelle,https://pokeapi.co/api/v2/pokemon/576/,576,gothitelle,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,490
True,duosion,https://pokeapi.co/api/v2/pokemon/578/,578,duosion,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,370
True,reuniclus,https://pokeapi.co/api/v2/pokemon/579/,579,reuniclus,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,490
True,swanna,https://pokeapi.co/api/v2/pokemon/581/,581,swanna,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,473
True,vanillish,https://pokeapi.co/api/v2/pokemon/583/,583,vanillish,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,395
True,vanilluxe,https://pokeapi.co/api/v2/pokemon/584/,584,vanilluxe,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,535
True,sawsbuck,https://pokeapi.co/api/v2/pokemon/586/,586,sawsbuck,False,False,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,475
True,escavalier,https://pokeapi.co/api/v2/pokemon/589/,589,escavalier,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,495
True,amoonguss,https://pokeapi.co/api/v2/pokemon/591/,591,amoonguss,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,464
True,jellicent-male,https://pokeapi.co/api/v2/pokemon/593/,593,jellicent,False,False,False,False,True,generation-v,https://pokeapi.co/api/v2/generation/5/,480
True,galvantula,https://pokeapi.co/api/v2/pokemon/596/,596,galvantula,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,472
True,ferrothorn,https://pokeapi.co/api/v2/pokemon/598/,598,ferrothorn,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,489
True,klang,https://pokeapi.co/api/v2/pokemon/600/,600,klang,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,440
True,eelektrik,https://pokeapi.co/api/v2/pokemon/603/,603,eelektrik,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,405
True,eelektross,https://pokeapi.co/api/v2/pokemon/604/,604,eelektross,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,515
False,eelektross-mega,https://pokeapi.co/api/v2/pokemon/10290/,604,eelektross,False,False,False,False,False,,,615
True,beheeyem,https://pokeapi.co/api/v2/pokemon/606/,606,beheeyem,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,485
True,lampent,https://pokeapi.co/api/v2/pokemon/608/,608,lampent,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,370
True,axew,https://pokeapi.co/api/v2/pokemon/610/,610,axew,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,320
True,cubchoo,https://pokeapi.co/api/v2/pokemon/613/,613,cubchoo,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,305
True,cryogonal,https://pokeapi.co/api/v2/pokemon/615/,615,cryogonal,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,515
True,shelmet,https://pokeapi.co/api/v2/pokemon/616/,616,shelmet,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,305
True,stunfisk,https://pokeapi.co/api/v2/pokemon/618/,618,stunfisk,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,471
False,stunfisk-galar,https://pokeapi.co/api/v2/pokemon/10180/,618,stunfisk,False,False,False,False,False,,,471
True,mienfoo,https://pokeapi.co/api/v2/pokemon/619/,619,mienfoo,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,350
True,druddigon,https://pokeapi.co/api/v2/pokemon/621/,621,druddigon,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,485
True,golett,https://pokeapi.co/api/v2/pokemon/622/,622,golett,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,303
True,pawniard,https://pokeapi.co/api/v2/pokemon/624/,624,pawniard,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,340
True,bouffalant,https://pokeapi.co/api/v2/pokemon/626/,626,bouffalant,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,490
True,rufflet,https://pokeapi.co/api/v2/pokemon/627/,627,rufflet,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,350
True,vullaby,https://pokeapi.co/api/v2/pokemon/629/,629,vullaby,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,370
True,heatmor,https://pokeapi.co/api/v2/pokemon/631/,631,heatmor,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,484
True,durant,https://pokeapi.co/api/v2/pokemon/632/,632,durant,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,484
True,deino,https://pokeapi.co/api/v2/pokemon/633/,633,deino,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,300
True,larvesta,https://pokeapi.co/api/v2/pokemon/636/,636,larvesta,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,360
True,cobalion,https://pokeapi.co/api/v2/pokemon/638/,638,cobalion,False,True,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,580
True,terrakion,https://pokeapi.co/api/v2/pokemon/639/,639,terrakion,False,True,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,580
True,virizion,https://pokeapi.co/api/v2/pokemon/640/,640,virizion,False,True,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,580
True,tornadus-incarnate,https://pokeapi.co/api/v2/pokemon/641/,641,tornadus,False,True,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,580
False,tornadus-therian,https://pokeapi.co/api/v2/pokemon/10019/,641,tornadus,False,True,False,True,False,,,580
True,thundurus-incarnate,https://pokeapi.co/api/v2/pokemon/642/,642,thundurus,False,True,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,580
False,thundurus-therian,https://pokeapi.co/api/v2/pokemon/10020/,642,thundurus,False,True,False,True,False,,,580
True,reshiram,https://pokeapi.co/api/v2/pokemon/643/,643,reshiram,False,True,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,680
True,zekrom,https://pokeapi.co/api/v2/pokemon/644/,644,zekrom,False,True,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,680
True,landorus-incarnate,https://pokeapi.co/api/v2/pokemon/645/,645,landorus,False,True,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,600
False,landorus-therian,https://pokeapi.co/api/v2/pokemon/10021/,645,landorus,False,True,False,True,False,,,600
True,kyurem,https://pokeapi.co/api/v2/pokemon/646/,646,kyurem,False,True,False,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,660
False,kyurem-black,https://pokeapi.co/api/v2/pokemon/10022/,646,kyurem,False,True,False,True,False,,,700
False,kyurem-white,https://pokeapi.co/api/v2/pokemon/10023/,646,kyurem,False,True,False,True,False,,,700
True,keldeo-ordinary,https://pokeapi.co/api/v2/pokemon/647/,647,keldeo,False,False,True,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,580
False,keldeo-resolute,https://pokeapi.co/api/v2/pokemon/10024/,647,keldeo,False,False,True,True,False,,,580
True,meloetta-aria,https://pokeapi.co/api/v2/pokemon/648/,648,meloetta,False,False,True,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,600
False,meloetta-pirouette,https://pokeapi.co/api/v2/pokemon/10018/,648,meloetta,False,False,True,True,False,,,600
True,genesect,https://pokeapi.co/api/v2/pokemon/649/,649,genesect,False,False,True,True,False,generation-v,https://pokeapi.co/api/v2/generation/5/,600
True,fraxure,https://pokeapi.co/api/v2/pokemon/611/,611,fraxure,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,410
True,haxorus,https://pokeapi.co/api/v2/pokemon/612/,612,haxorus,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,540
True,beartic,https://pokeapi.co/api/v2/pokemon/614/,614,beartic,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,505
True,accelgor,https://pokeapi.co/api/v2/pokemon/617/,617,accelgor,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,495
True,golurk,https://pokeapi.co/api/v2/pokemon/623/,623,golurk,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,483
False,golurk-mega,https://pokeapi.co/api/v2/pokemon/10313/,623,golurk,False,False,False,False,False,,,583
True,bisharp,https://pokeapi.co/api/v2/pokemon/625/,625,bisharp,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,490
True,braviary,https://pokeapi.co/api/v2/pokemon/628/,628,braviary,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,510
False,braviary-hisui,https://pokeapi.co/api/v2/pokemon/10240/,628,braviary,False,False,False,False,False,,,510
True,mandibuzz,https://pokeapi.co/api/v2/pokemon/630/,630,mandibuzz,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,510
True,zweilous,https://pokeapi.co/api/v2/pokemon/634/,634,zweilous,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,420
True,hydreigon,https://pokeapi.co/api/v2/pokemon/635/,635,hydreigon,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,600
True,volcarona,https://pokeapi.co/api/v2/pokemon/637/,637,volcarona,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,550
True,herdier,https://pokeapi.co/api/v2/pokemon/507/,507,herdier,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,370
True,gurdurr,https://pokeapi.co/api/v2/pokemon/533/,533,gurdurr,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,405
True,cofagrigus,https://pokeapi.co/api/v2/pokemon/563/,563,cofagrigus,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,483
True,klinklang,https://pokeapi.co/api/v2/pokemon/601/,601,klinklang,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,520
True,chandelure,https://pokeapi.co/api/v2/pokemon/609/,609,chandelure,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,520
False,chandelure-mega,https://pokeapi.co/api/v2/pokemon/10291/,609,chandelure,False,False,False,False,False,,,620
True,mienshao,https://pokeapi.co/api/v2/pokemon/620/,620,mienshao,False,False,False,False,False,generation-v,https://pokeapi.co/api/v2/generation/5/,510
True,chespin,https://pokeapi.co/api/v2/pokemon/650/,650,chespin,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,313
True,fennekin,https://pokeapi.co/api/v2/pokemon/653/,653,fennekin,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,307
True,froakie,https://pokeapi.co/api/v2/pokemon/656/,656,froakie,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,314
True,bunnelby,https://pokeapi.co/api/v2/pokemon/659/,659,bunnelby,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,237
True,fletchling,https://pokeapi.co/api/v2/pokemon/661/,661,fletchling,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,278
True,scatterbug,https://pokeapi.co/api/v2/pokemon/664/,664,scatterbug,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,200
True,litleo,https://pokeapi.co/api/v2/pokemon/667/,667,litleo,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,369
True,flabebe,https://pokeapi.co/api/v2/pokemon/669/,669,flabebe,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,303
True,skiddo,https://pokeapi.co/api/v2/pokemon/672/,672,skiddo,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,350
True,pancham,https://pokeapi.co/api/v2/pokemon/674/,674,pancham,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,348
True,furfrou,https://pokeapi.co/api/v2/pokemon/676/,676,furfrou,False,False,False,True,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,472
True,espurr,https://pokeapi.co/api/v2/pokemon/677/,677,espurr,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,355
True,honedge,https://pokeapi.co/api/v2/pokemon/679/,679,honedge,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,325
True,spritzee,https://pokeapi.co/api/v2/pokemon/682/,682,spritzee,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,341
True,swirlix,https://pokeapi.co/api/v2/pokemon/684/,684,swirlix,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,341
True,inkay,https://pokeapi.co/api/v2/pokemon/686/,686,inkay,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,288
True,quilladin,https://pokeapi.co/api/v2/pokemon/651/,651,quilladin,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,405
True,chesnaught,https://pokeapi.co/api/v2/pokemon/652/,652,chesnaught,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,530
False,chesnaught-mega,https://pokeapi.co/api/v2/pokemon/10292/,652,chesnaught,False,False,False,False,False,,,630
True,braixen,https://pokeapi.co/api/v2/pokemon/654/,654,braixen,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,409
True,delphox,https://pokeapi.co/api/v2/pokemon/655/,655,delphox,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,534
False,delphox-mega,https://pokeapi.co/api/v2/pokemon/10293/,655,delphox,False,False,False,False,False,,,634
True,frogadier,https://pokeapi.co/api/v2/pokemon/657/,657,frogadier,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,405
True,greninja,https://pokeapi.co/api/v2/pokemon/658/,658,greninja,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,530
False,greninja-battle-bond,https://pokeapi.co/api/v2/pokemon/10116/,658,greninja,False,False,False,False,False,,,530
False,greninja-ash,https://pokeapi.co/api/v2/pokemon/10117/,658,greninja,False,False,False,False,False,,,640
False,greninja-mega,https://pokeapi.co/api/v2/pokemon/10294/,658,greninja,False,False,False,False,False,,,630
True,diggersby,https://pokeapi.co/api/v2/pokemon/660/,660,diggersby,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,423
True,fletchinder,https://pokeapi.co/api/v2/pokemon/662/,662,fletchinder,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,382
True,talonflame,https://pokeapi.co/api/v2/pokemon/663/,663,talonflame,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,499
True,spewpa,https://pokeapi.co/api/v2/pokemon/665/,665,spewpa,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,213
True,pyroar-male,https://pokeapi.co/api/v2/pokemon/668/,668,pyroar,False,False,False,False,True,generation-vi,https://pokeapi.co/api/v2/generation/6/,507
False,pyroar-mega,https://pokeapi.co/api/v2/pokemon/10295/,668,pyroar,False,False,False,False,True,,,607
True,floette,https://pokeapi.co/api/v2/pokemon/670/,670,floette,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,371
False,floette-eternal,https://pokeapi.co/api/v2/pokemon/10061/,670,floette,False,False,False,False,False,,,551
False,floette-mega,https://pokeapi.co/api/v2/pokemon/10296/,670,floette,False,False,False,False,False,,,651
True,florges,https://pokeapi.co/api/v2/pokemon/671/,671,florges,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,552
True,gogoat,https://pokeapi.co/api/v2/pokemon/673/,673,gogoat,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,531
True,pangoro,https://pokeapi.co/api/v2/pokemon/675/,675,pangoro,False,False,False,False,False,generation-vi,https://pokeapi.co/api/v2/generation/6/,495
True,meowstic-male,https://pokeapi.co/api/v2/pokemon/678/,678,meowstic,False,False,False,False,True,generation-vi,https://pokeapi.co/api/v2/generation/6/,466
False,meowstic-female,https://pokeapi.co/api/v2/pokemon/10025/,678,meowstic,False,False,False,False,True,,,466
False,meowstic-male-mega,https://pokeapi.co/api/v2/pokemon/10314/,678,meowstic,False,False,False,False,True,,,566
False,meowstic-female-mega,https://pokeapi.co/api/v2/pokemon/10326/,678,meowstic,False,False,False,False,True,,,566
