,is_default,pokemon_name,pokemon_url,id,name,is_baby,is_legendary,is_mythical,gen,gen_url
422,False,castform-sunny,https://pokeapi.co/api/v2/pokemon/10013/,351,castform,False,False,False,,
423,False,castform-rainy,https://pokeapi.co/api/v2/pokemon/10014/,351,castform,False,False,False,,
424,False,castform-snowy,https://pokeapi.co/api/v2/pokemon/10015/,351,castform,False,False,False,,
425,True,kecleon,https://pokeapi.co/api/v2/pokemon/352/,352,kecleon,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
426,True,shuppet,https://pokeapi.co/api/v2/pokemon/353/,353,shuppet,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
427,True,duskull,https://pokeapi.co/api/v2/pokemon/355/,355,duskull,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
428,True,tropius,https://pokeapi.co/api/v2/pokemon/357/,357,tropius,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
429,True,absol,https://pokeapi.co/api/v2/pokemon/359/,359,absol,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
430,False,absol-mega,https://pokeapi.co/api/v2/pokemon/10057/,359,absol,False,False,False,,
431,False,absol-mega-z,https://pokeapi.co/api/v2/pokemon/10307/,359,absol,False,False,False,,
432,True,wynaut,https://pokeapi.co/api/v2/pokemon/360/,360,wynaut,True,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
433,True,snorunt,https://pokeapi.co/api/v2/pokemon/361/,361,snorunt,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
434,True,spheal,https://pokeapi.co/api/v2/pokemon/363/,363,spheal,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
435,True,clamperl,https://pokeapi.co/api/v2/pokemon/366/,366,clamperl,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
436,True,relicanth,https://pokeapi.co/api/v2/pokemon/369/,369,relicanth,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
437,True,luvdisc,https://pokeapi.co/api/v2/pokemon/370/,370,luvdisc,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
438,True,bagon,https://pokeapi.co/api/v2/pokemon/371/,371,bagon,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
439,True,beldum,https://pokeapi.co/api/v2/pokemon/374/,374,beldum,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
440,True,lairon,https://pokeapi.co/api/v2/pokemon/305/,305,lairon,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
441,True,glalie,https://pokeapi.co/api/v2/pokemon/362/,362,glalie,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
442,False,glalie-mega,https://pokeapi.co/api/v2/pokemon/10074/,362,glalie,False,False,False,,
443,True,sealeo,https://pokeapi.co/api/v2/pokemon/364/,364,sealeo,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
444,True,walrein,https://pokeapi.co/api/v2/pokemon/365/,365,walrein,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
445,True,huntail,https://pokeapi.co/api/v2/pokemon/367/,367,huntail,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
446,True,gorebyss,https://pokeapi.co/api/v2/pokemon/368/,368,gorebyss,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
447,True,shelgon,https://pokeapi.co/api/v2/pokemon/372/,372,shelgon,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
448,True,salamence,https://pokeapi.co/api/v2/pokemon/373/,373,salamence,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
449,False,salamence-mega,https://pokeapi.co/api/v2/pokemon/10089/,373,salamence,False,False,False,,
450,True,metang,https://pokeapi.co/api/v2/pokemon/375/,375,metang,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
451,True,regirock,https://pokeapi.co/api/v2/pokemon/377/,377,regirock,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
452,True,regice,https://pokeapi.co/api/v2/pokemon/378/,378,regice,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
453,True,registeel,https://pokeapi.co/api/v2/pokemon/379/,379,registeel,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
454,True,latias,https://pokeapi.co/api/v2/pokemon/380/,380,latias,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
455,False,latias-mega,https://pokeapi.co/api/v2/pokemon/10062/,380,latias,False,True,False,,
456,True,latios,https://pokeapi.co/api/v2/pokemon/381/,381,latios,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
457,False,latios-mega,https://pokeapi.co/api/v2/pokemon/10063/,381,latios,False,True,False,,
458,True,kyogre,https://pokeapi.co/api/v2/pokemon/382/,382,kyogre,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
459,False,kyogre-primal,https://pokeapi.co/api/v2/pokemon/10077/,382,kyogre,False,True,False,,
460,True,groudon,https://pokeapi.co/api/v2/pokemon/383/,383,groudon,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
461,False,groudon-primal,https://pokeapi.co/api/v2/pokemon/10078/,383,groudon,False,True,False,,
462,True,rayquaza,https://pokeapi.co/api/v2/pokemon/384/,384,rayquaza,False,True,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
463,False,rayquaza-mega,https://pokeapi.co/api/v2/pokemon/10079/,384,rayquaza,False,True,False,,
464,True,jirachi,https://pokeapi.co/api/v2/pokemon/385/,385,jirachi,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/
465,True,deoxys-normal,https://pokeapi.co/api/v2/pokemon/386/,386,deoxys,False,False,True,generation-iii,https://pokeapi.co/api/v2/generation/3/
466,False,deoxys-attack,https://pokeapi.co/api/v2/pokemon/10001/,386,deoxys,False,False,True,,
467,False,deoxys-defense,https://pokeapi.co/api/v2/pokemon/10002/,386,deoxys,False,False,True,,
468,False,deoxys-speed,https://pokeapi.co/api/v2/pokemon/10003/,386,deoxys,False,False,True,,
469,True,grovyle,https://pokeapi.co/api/v2/pokemon/253/,253,grovyle,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
470,True,sceptile,https://pokeapi.co/api/v2/pokemon/254/,254,sceptile,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
471,False,sceptile-mega,https://pokeapi.co/api/v2/pokemon/10065/,254,sceptile,False,False,False,,
472,True,combusken,https://pokeapi.co/api/v2/pokemon/256/,256,combusken,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
473,True,blaziken,https://pokeapi.co/api/v2/pokemon/257/,257,blaziken,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
474,False,blaziken-mega,https://pokeapi.co/api/v2/pokemon/10050/,257,blaziken,False,False,False,,
475,True,marshtomp,https://pokeapi.co/api/v2/pokemon/259/,259,marshtomp,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
476,True,swampert,https://pokeapi.co/api/v2/pokemon/260/,260,swampert,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
477,False,swampert-mega,https://pokeapi.co/api/v2/pokemon/10064/,260,swampert,False,False,False,,
478,True,mightyena,https://pokeapi.co/api/v2/pokemon/262/,262,mightyena,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
479,True,linoone,https://pokeapi.co/api/v2/pokemon/264/,264,linoone,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
480,False,linoone-galar,https://pokeapi.co/api/v2/pokemon/10175/,264,linoone,False,False,False,,
481,True,silcoon,https://pokeapi.co/api/v2/pokemon/266/,266,silcoon,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
482,True,beautifly,https://pokeapi.co/api/v2/pokemon/267/,267,beautifly,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
483,True,cascoon,https://pokeapi.co/api/v2/pokemon/268/,268,cascoon,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
484,True,dustox,https://pokeapi.co/api/v2/pokemon/269/,269,dustox,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
485,True,lombre,https://pokeapi.co/api/v2/pokemon/271/,271,lombre,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
486,True,ludicolo,https://pokeapi.co/api/v2/pokemon/272/,272,ludicolo,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
487,True,nuzleaf,https://pokeapi.co/api/v2/pokemon/274/,274,nuzleaf,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
488,True,shiftry,https://pokeapi.co/api/v2/pokemon/275/,275,shiftry,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
489,True,swellow,https://pokeapi.co/api/v2/pokemon/277/,277,swellow,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
490,True,delcatty,https://pokeapi.co/api/v2/pokemon/301/,301,delcatty,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
491,True,aggron,https://pokeapi.co/api/v2/pokemon/306/,306,aggron,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
492,False,aggron-mega,https://pokeapi.co/api/v2/pokemon/10053/,306,aggron,False,False,False,,
493,True,medicham,https://pokeapi.co/api/v2/pokemon/308/,308,medicham,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
494,False,medicham-mega,https://pokeapi.co/api/v2/pokemon/10054/,308,medicham,False,False,False,,
495,True,manectric,https://pokeapi.co/api/v2/pokemon/310/,310,manectric,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
496,False,manectric-mega,https://pokeapi.co/api/v2/pokemon/10055/,310,manectric,False,False,False,,
497,True,roselia,https://pokeapi.co/api/v2/pokemon/315/,315,roselia,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
498,True,swalot,https://pokeapi.co/api/v2/pokemon/317/,317,swalot,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
499,True,sharpedo,https://pokeapi.co/api/v2/pokemon/319/,319,sharpedo,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
500,False,sharpedo-mega,https://pokeapi.co/api/v2/pokemon/10070/,319,sharpedo,False,False,False,,
501,True,wailord,https://pokeapi.co/api/v2/pokemon/321/,321,wailord,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
502,True,camerupt,https://pokeapi.co/api/v2/pokemon/323/,323,camerupt,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
503,False,camerupt-mega,https://pokeapi.co/api/v2/pokemon/10087/,323,camerupt,False,False,False,,
504,True,grumpig,https://pokeapi.co/api/v2/pokemon/326/,326,grumpig,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
505,True,vibrava,https://pokeapi.co/api/v2/pokemon/329/,329,vibrava,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
506,True,flygon,https://pokeapi.co/api/v2/pokemon/330/,330,flygon,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
507,True,cacturne,https://pokeapi.co/api/v2/pokemon/332/,332,cacturne,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
508,True,altaria,https://pokeapi.co/api/v2/pokemon/334/,334,altaria,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
509,False,altaria-mega,https://pokeapi.co/api/v2/pokemon/10067/,334,altaria,False,False,False,,
510,True,whiscash,https://pokeapi.co/api/v2/pokemon/340/,340,whiscash,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
511,True,crawdaunt,https://pokeapi.co/api/v2/pokemon/342/,342,crawdaunt,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
512,True,claydol,https://pokeapi.co/api/v2/pokemon/344/,344,claydol,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
513,True,cradily,https://pokeapi.co/api/v2/pokemon/346/,346,cradily,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
514,True,armaldo,https://pokeapi.co/api/v2/pokemon/348/,348,armaldo,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
515,True,dusclops,https://pokeapi.co/api/v2/pokemon/356/,356,dusclops,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
516,True,chimecho,https://pokeapi.co/api/v2/pokemon/358/,358,chimecho,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
517,False,chimecho-mega,https://pokeapi.co/api/v2/pokemon/10306/,358,chimecho,False,False,False,,
518,True,metagross,https://pokeapi.co/api/v2/pokemon/376/,376,metagross,False,False,False,generation-iii,https://pokeapi.co/api/v2/generation/3/
519,False,metagross-mega,https://pokeapi.co/api/v2/pokemon/10076/,376,metagross,False,False,False,,
520,True,turtwig,https://pokeapi.co/api/v2/pokemon/387/,387,turtwig,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
521,True,chimchar,https://pokeapi.co/api/v2/pokemon/390/,390,chimchar,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
522,True,piplup,https://pokeapi.co/api/v2/pokemon/393/,393,piplup,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
523,True,starly,https://pokeapi.co/api/v2/pokemon/396/,396,starly,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
524,True,bidoof,https://pokeapi.co/api/v2/pokemon/399/,399,bidoof,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
525,True,kricketot,https://pokeapi.co/api/v2/pokemon/401/,401,kricketot,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
526,True,shinx,https://pokeapi.co/api/v2/pokemon/403/,403,shinx,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
527,True,budew,https://pokeapi.co/api/v2/pokemon/406/,406,budew,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
528,True,cranidos,https://pokeapi.co/api/v2/pokemon/408/,408,cranidos,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
529,True,shieldon,https://pokeapi.co/api/v2/pokemon/410/,410,shieldon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
530,True,burmy,https://pokeapi.co/api/v2/pokemon/412/,412,burmy,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
531,True,combee,https://pokeapi.co/api/v2/pokemon/415/,415,combee,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
532,True,pachirisu,https://pokeapi.co/api/v2/pokemon/417/,417,pachirisu,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
533,True,buizel,https://pokeapi.co/api/v2/pokemon/418/,418,buizel,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
534,True,cherubi,https://pokeapi.co/api/v2/pokemon/420/,420,cherubi,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
535,True,shellos,https://pokeapi.co/api/v2/pokemon/422/,422,shellos,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
536,True,drifloon,https://pokeapi.co/api/v2/pokemon/425/,425,drifloon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
537,True,buneary,https://pokeapi.co/api/v2/pokemon/427/,427,buneary,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
538,True,glameow,https://pokeapi.co/api/v2/pokemon/431/,431,glameow,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
539,True,chingling,https://pokeapi.co/api/v2/pokemon/433/,433,chingling,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
540,True,stunky,https://pokeapi.co/api/v2/pokemon/434/,434,stunky,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
541,True,bronzor,https://pokeapi.co/api/v2/pokemon/436/,436,bronzor,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
542,True,bonsly,https://pokeapi.co/api/v2/pokemon/438/,438,bonsly,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
543,True,mime-jr,https://pokeapi.co/api/v2/pokemon/439/,439,mime-jr,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
544,True,happiny,https://pokeapi.co/api/v2/pokemon/440/,440,happiny,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
545,True,chatot,https://pokeapi.co/api/v2/pokemon/441/,441,chatot,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
546,True,spiritomb,https://pokeapi.co/api/v2/pokemon/442/,442,spiritomb,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
547,True,gible,https://pokeapi.co/api/v2/pokemon/443/,443,gible,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
548,True,munchlax,https://pokeapi.co/api/v2/pokemon/446/,446,munchlax,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
549,True,riolu,https://pokeapi.co/api/v2/pokemon/447/,447,riolu,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
550,True,hippopotas,https://pokeapi.co/api/v2/pokemon/449/,449,hippopotas,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
551,True,skorupi,https://pokeapi.co/api/v2/pokemon/451/,451,skorupi,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
552,True,croagunk,https://pokeapi.co/api/v2/pokemon/453/,453,croagunk,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
553,True,grotle,https://pokeapi.co/api/v2/pokemon/388/,388,grotle,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
554,True,monferno,https://pokeapi.co/api/v2/pokemon/391/,391,monferno,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
555,True,infernape,https://pokeapi.co/api/v2/pokemon/392/,392,infernape,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
556,True,prinplup,https://pokeapi.co/api/v2/pokemon/394/,394,prinplup,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
557,True,staraptor,https://pokeapi.co/api/v2/pokemon/398/,398,staraptor,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
558,False,staraptor-mega,https://pokeapi.co/api/v2/pokemon/10308/,398,staraptor,False,False,False,,
559,True,bibarel,https://pokeapi.co/api/v2/pokemon/400/,400,bibarel,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
560,True,kricketune,https://pokeapi.co/api/v2/pokemon/402/,402,kricketune,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
561,True,luxio,https://pokeapi.co/api/v2/pokemon/404/,404,luxio,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
562,True,luxray,https://pokeapi.co/api/v2/pokemon/405/,405,luxray,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
563,True,roserade,https://pokeapi.co/api/v2/pokemon/407/,407,roserade,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
564,True,rampardos,https://pokeapi.co/api/v2/pokemon/409/,409,rampardos,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
565,True,bastiodon,https://pokeapi.co/api/v2/pokemon/411/,411,bastiodon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
566,True,wormadam-plant,https://pokeapi.co/api/v2/pokemon/413/,413,wormadam,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
567,False,wormadam-sandy,https://pokeapi.co/api/v2/pokemon/10004/,413,wormadam,False,False,False,,
568,False,wormadam-trash,https://pokeapi.co/api/v2/pokemon/10005/,413,wormadam,False,False,False,,
569,True,mothim,https://pokeapi.co/api/v2/pokemon/414/,414,mothim,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
570,True,vespiquen,https://pokeapi.co/api/v2/pokemon/416/,416,vespiquen,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
571,True,floatzel,https://pokeapi.co/api/v2/pokemon/419/,419,floatzel,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
572,True,cherrim,https://pokeapi.co/api/v2/pokemon/421/,421,cherrim,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
573,True,gastrodon,https://pokeapi.co/api/v2/pokemon/423/,423,gastrodon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
574,True,ambipom,https://pokeapi.co/api/v2/pokemon/424/,424,ambipom,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
575,True,drifblim,https://pokeapi.co/api/v2/pokemon/426/,426,drifblim,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
576,True,lopunny,https://pokeapi.co/api/v2/pokemon/428/,428,lopunny,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
577,False,lopunny-mega,https://pokeapi.co/api/v2/pokemon/10088/,428,lopunny,False,False,False,,
578,True,mismagius,https://pokeapi.co/api/v2/pokemon/429/,429,mismagius,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
579,True,honchkrow,https://pokeapi.co/api/v2/pokemon/430/,430,honchkrow,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
580,True,purugly,https://pokeapi.co/api/v2/pokemon/432/,432,purugly,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
581,True,skuntank,https://pokeapi.co/api/v2/pokemon/435/,435,skuntank,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
582,True,bronzong,https://pokeapi.co/api/v2/pokemon/437/,437,bronzong,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
583,True,gabite,https://pokeapi.co/api/v2/pokemon/444/,444,gabite,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
584,True,garchomp,https://pokeapi.co/api/v2/pokemon/445/,445,garchomp,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
585,False,garchomp-mega,https://pokeapi.co/api/v2/pokemon/10058/,445,garchomp,False,False,False,,
586,False,garchomp-mega-z,https://pokeapi.co/api/v2/pokemon/10309/,445,garchomp,False,False,False,,
587,True,lucario,https://pokeapi.co/api/v2/pokemon/448/,448,lucario,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
588,False,lucario-mega,https://pokeapi.co/api/v2/pokemon/10059/,448,lucario,False,False,False,,
589,False,lucario-mega-z,https://pokeapi.co/api/v2/pokemon/10310/,448,lucario,False,False,False,,
590,True,hippowdon,https://pokeapi.co/api/v2/pokemon/450/,450,hippowdon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
591,True,drapion,https://pokeapi.co/api/v2/pokemon/452/,452,drapion,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
592,True,carnivine,https://pokeapi.co/api/v2/pokemon/455/,455,carnivine,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
593,True,finneon,https://pokeapi.co/api/v2/pokemon/456/,456,finneon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
594,True,mantyke,https://pokeapi.co/api/v2/pokemon/458/,458,mantyke,True,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
595,True,snover,https://pokeapi.co/api/v2/pokemon/459/,459,snover,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
596,True,rotom,https://pokeapi.co/api/v2/pokemon/479/,479,rotom,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
597,False,rotom-heat,https://pokeapi.co/api/v2/pokemon/10008/,479,rotom,False,False,False,,
598,False,rotom-wash,https://pokeapi.co/api/v2/pokemon/10009/,479,rotom,False,False,False,,
599,False,rotom-frost,https://pokeapi.co/api/v2/pokemon/10010/,479,rotom,False,False,False,,
600,False,rotom-fan,https://pokeapi.co/api/v2/pokemon/10011/,479,rotom,False,False,False,,
601,False,rotom-mow,https://pokeapi.co/api/v2/pokemon/10012/,479,rotom,False,False,False,,
602,True,uxie,https://pokeapi.co/api/v2/pokemon/480/,480,uxie,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
603,True,mesprit,https://pokeapi.co/api/v2/pokemon/481/,481,mesprit,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
604,True,azelf,https://pokeapi.co/api/v2/pokemon/482/,482,azelf,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
605,True,dialga,https://pokeapi.co/api/v2/pokemon/483/,483,dialga,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
606,False,dialga-origin,https://pokeapi.co/api/v2/pokemon/10245/,483,dialga,False,True,False,,
607,True,palkia,https://pokeapi.co/api/v2/pokemon/484/,484,palkia,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
608,False,palkia-origin,https://pokeapi.co/api/v2/pokemon/10246/,484,palkia,False,True,False,,
609,True,heatran,https://pokeapi.co/api/v2/pokemon/485/,485,heatran,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
610,False,heatran-mega,https://pokeapi.co/api/v2/pokemon/10311/,485,heatran,False,True,False,,
611,True,regigigas,https://pokeapi.co/api/v2/pokemon/486/,486,regigigas,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
612,True,giratina-altered,https://pokeapi.co/api/v2/pokemon/487/,487,giratina,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
613,False,giratina-origin,https://pokeapi.co/api/v2/pokemon/10007/,487,giratina,False,True,False,,
614,True,cresselia,https://pokeapi.co/api/v2/pokemon/488/,488,cresselia,False,True,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
615,True,phione,https://pokeapi.co/api/v2/pokemon/489/,489,phione,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/
616,True,manaphy,https://pokeapi.co/api/v2/pokemon/490/,490,manaphy,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/
617,True,darkrai,https://pokeapi.co/api/v2/pokemon/491/,491,darkrai,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/
618,False,darkrai-mega,https://pokeapi.co/api/v2/pokemon/10312/,491,darkrai,False,False,True,,
619,True,shaymin-land,https://pokeapi.co/api/v2/pokemon/492/,492,shaymin,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/
620,False,shaymin-sky,https://pokeapi.co/api/v2/pokemon/10006/,492,shaymin,False,False,True,,
621,True,arceus,https://pokeapi.co/api/v2/pokemon/493/,493,arceus,False,False,True,generation-iv,https://pokeapi.co/api/v2/generation/4/
622,True,lumineon,https://pokeapi.co/api/v2/pokemon/457/,457,lumineon,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
623,True,abomasnow,https://pokeapi.co/api/v2/pokemon/460/,460,abomasnow,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
624,False,abomasnow-mega,https://pokeapi.co/api/v2/pokemon/10060/,460,abomasnow,False,False,False,,
625,True,weavile,https://pokeapi.co/api/v2/pokemon/461/,461,weavile,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
626,True,magnezone,https://pokeapi.co/api/v2/pokemon/462/,462,magnezone,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
627,True,lickilicky,https://pokeapi.co/api/v2/pokemon/463/,463,lickilicky,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
628,True,rhyperior,https://pokeapi.co/api/v2/pokemon/464/,464,rhyperior,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
629,True,tangrowth,https://pokeapi.co/api/v2/pokemon/465/,465,tangrowth,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
630,True,electivire,https://pokeapi.co/api/v2/pokemon/466/,466,electivire,False,False,False,generation-iv,https://pokeapi.co/api/v2/generation/4/
